#SUBMITTED ID	LOCATION_ARM	LOCATION_MAX	LOCATION_MIN
FBgn0030610	X	15084699	15084029
FBgn0030890	X	18088532	18078491
FBgn0038578	3R	18191265	18189072
FBgn0263144	2R	6240602	6214568
FBgn0026738	3L	15504894	15503600
FBgn0023170	2R	24062431	24061853
FBgn0030177	X	10085050	10083154
FBgn0003041	3L	7911954	7896109
FBgn0086676	2R	16138238	16124981
FBgn0040227	3R	23682317	23680039
FBgn0066303	X	19745898	19744431
FBgn0004401	3L	17645036	17638103
FBgn0062442	3R	29223428	29222217
FBgn0003277	X	11570326	11562800
FBgn0039600	3R	28817354	28812102
FBgn0040372	X	254650	245978
FBgn0262955	3R	14130111	14125791
FBgn0010877	3R	18298879	18288866
FBgn0039528	3R	27607396	27597563
FBgn0000114	2L	12313438	12175004
FBgn0031896	2L	7204264	7194908
FBgn0034948	2R	23977255	23975599
FBgn0019624	3R	11820299	11819359
FBgn0032821	2L	19791882	19774874
FBgn0034242	2R	17565852	17564340
FBgn0035440	3L	3334978	3333119
FBgn0005585	3R	9630851	9628691
FBgn0035871	3L	8308941	8307145
FBgn0266539	3R	5474600	5472810
FBgn0026873	X	1866887	1865909
FBgn0037358	3R	5654861	5652640
FBgn0028360	X	6659709	6654541
FBgn0031268	2L	575734	574291
FBgn0027080	3L	16419302	16417349
FBgn0004397	X	2222567	2214347
FBgn0030314	X	11576152	11573731
FBgn0283531	2L	2830248	2815970
FBgn0034271	2R	17743969	17739901
FBgn0001189	X	1673608	1669570
FBgn0039136	3R	23988738	23986642
FBgn0262115	2R	4133484	4130974
FBgn0001978	2L	15118069	15113480
FBgn0004237	3R	13660531	13656846
FBgn0037376	3R	5789384	5787337
FBgn0033544	2R	10738370	10731335
FBgn0031450	2L	2743377	2739986
FBgn0287767	2R	5700212	5697872
FBgn0002524	2L	15505018	15499127
FBgn0033783	2R	12934045	12930912
FBgn0036846	3L	19094760	19092670
FBgn0285910	X	3882967	3880748
FBgn0033990	2R	14993835	14992332
FBgn0037884	3R	11235013	11232429
FBgn0010770	3R	21117899	21116254
FBgn0261530	3L	9723194	9720414
FBgn0036058	3L	9898575	9894807
FBgn0286786	2L	9700459	9699791
FBgn0261597	2L	18443277	18441335
FBgn0014455	X	15453167	15450261
FBgn0013325	2R	19443825	19442342
FBgn0037121	3L	21729694	21728932
FBgn0038400	3R	16146855	16144401
FBgn0259978	2R	5705439	5702112
FBgn0020633	3L	8894310	8891596
FBgn0285949	2R	9587989	9587193
FBgn0011638	2L	20350012	20348393
FBgn0003567	3R	14308589	14304455
FBgn0039150	3R	24112389	24109944
FBgn0036837	3L	18998283	18990026
FBgn0030970	X	18863776	18861197
FBgn0031886	2L	7065837	7064431
FBgn0035205	3L	1311805	1307224
FBgn0038190	3R	13951138	13949454
FBgn0026876	X	1239884	1236873
FBgn0001108	3L	13934656	13929387
FBgn0025185	2R	7512749	7510622
FBgn0023167	2R	12170003	12168731
FBgn0030790	X	16797742	16792119
FBgn0036760	3L	17843544	17841540
FBgn0011217	3R	14741319	14732414
FBgn0011570	2L	1706962	1704902
FBgn0261618	3R	28336440	28318162
FBgn0030932	X	18512521	18505883
FBgn0039385	3R	25895026	25893495
FBgn0010352	3L	16968724	16954822
FBgn0000319	X	15835490	15827986
FBgn0008635	X	18385242	18381549
FBgn0086350	2R	17056835	17054546
FBgn0032172	2L	9963949	9959248
FBgn0028984	3R	15206447	15203069
FBgn0033374	2R	9094658	9092506
FBgn0032078	2L	8951216	8943455
FBgn0015270	3R	13967075	13964885
FBgn0003015	3R	8938395	8935126
FBgn0033081	2R	6656594	6655463
FBgn0030208	X	10481943	10478838
FBgn0263231	3R	8660761	8654975
FBgn0003159	X	2366356	2344949
FBgn0039712	3R	29861494	29860055
FBgn0035586	3L	5146063	5144082
FBgn0034946	2R	23972233	23970305
FBgn0033812	2R	13230234	13228276
FBgn0000056	2L	14618902	14615552
FBgn0039019	3R	22746605	22745620
FBgn0015218	3L	9402460	9399618
FBgn0011224	3R	32015520	31846987
FBgn0011606	X	2604052	2599158
FBgn0039212	3R	24625562	24623802
FBgn0030666	X	15677737	15675476
FBgn0034430	2R	19292196	19291105
FBgn0030870	X	17841705	17830828
FBgn0035593	3L	5135670	5133871
FBgn0030582	X	14836262	14832647
FBgn0020309	2L	11809438	11794327
FBgn0036769	3L	17895862	17891820
FBgn0041087	2R	9417846	9414342
FBgn0284243	2R	19451600	19447319
FBgn0004795	2R	23654820	23632610
FBgn0051739	2L	16832093	16827078
FBgn0052767	X	5084768	5071027
FBgn0033101	2R	6758903	6757601
FBgn0045862	3R	27703445	27700361
FBgn0015222	3R	30388178	30385573
FBgn0011715	3R	5472754	5470926
FBgn0015359	3L	2258922	2257456
FBgn0034986	2R	24174441	24173665
FBgn0061200	X	16610459	16599241
FBgn0284246	2R	6076367	6074471
FBgn0017579	3L	8602392	8601006
FBgn0039459	3R	26864559	26863376
FBgn0027087	X	18520445	18515428
FBgn0015509	2R	7921579	7916856
FBgn0265575	X	3871939	3862966
FBgn0032876	2L	20681846	20678921
FBgn0032354	2L	11180430	11179032
FBgn0285917	2R	18357296	18278198
FBgn0014868	X	9158515	9156929
FBgn0037149	3L	22067216	22065907
FBgn0037566	3R	8302770	8301440
FBgn0033917	2R	14246066	14243778
FBgn0036316	3L	12843106	12824880
FBgn0010622	2R	23062593	23061420
FBgn0031484	2L	2978500	2977122
FBgn0033808	2R	13215760	13214706
FBgn0025373	2R	11307528	11305511
FBgn0027055	3L	20841576	20839096
FBgn0021979	2R	23071875	23067196
FBgn0010411	2R	20264848	20263979
FBgn0036643	3L	16587057	16586108
FBgn0027497	3R	5747138	5742510
FBgn0038585	3R	18224942	18223722
FBgn0032923	2L	21160903	21158847
FBgn0027889	3R	26866807	26864605
FBgn0262740	X	11454386	11430523
FBgn0037922	3R	11624948	11623339
FBgn0039113	3R	23763263	23760737
FBgn0003891	2R	21192913	21183322
FBgn0026261	2R	22638868	22637770
FBgn0024238	X	17301929	17285704
FBgn0005593	2L	10202321	10201004
FBgn0030789	X	16791266	16789405
FBgn0086912	2L	273715	271912
FBgn0053526	2L	877038	870465
FBgn0083976	3L	184424	182522
FBgn0260856	3L	5367381	5366455
FBgn0035181	3L	1036298	1034697
FBgn0032026	2L	8362469	8355678
FBgn0030174	X	10070868	10055629
FBgn0005355	3R	12691468	12689873
FBgn0030320	X	11611652	11606290
FBgn0034315	2R	18184090	18182435
FBgn0035414	3L	3192491	3190622
FBgn0052133	3L	14029121	14020315
FBgn0036152	3L	11295919	11287936
FBgn0004379	3L	9367046	9362636
FBgn0033951	2R	14646344	14645270
FBgn0011745	3R	12694232	12691743
FBgn0011207	2L	9708883	9700810
FBgn0035640	3L	5813093	5812135
FBgn0032705	2L	18711297	18708846
FBgn0035121	3L	264380	259043
FBgn0032120	2L	9520696	9495474
FBgn0035533	3L	4364102	4322491
FBgn0031022	X	19494401	19493292
FBgn0033912	2R	14216627	14215096
FBgn0086855	2L	278234	274740
FBgn0026616	3R	15824118	15804248
FBgn0026317	3R	24134654	24130307
FBgn0029833	X	6039576	6037892
FBgn0052699	X	9579987	9571537
FBgn0030894	X	18101314	18097558
FBgn0027528	X	16751910	16727304
FBgn0262517	3L	19552290	19544345
FBgn0259742	2R	24610847	24607267
FBgn0030329	X	11719894	11716756
FBgn0037899	3R	11431582	11430740
FBgn0038474	3R	17073795	17072732
FBgn0036032	3L	9710329	9704331
FBgn0028506	2L	16354539	16352934
FBgn0003517	X	1483413	1481797
FBgn0038428	3R	16443007	16441843
FBgn0032105	2L	9253118	9251472
FBgn0051390	3R	10761032	10760071
FBgn0031233	2L	210725	207179
FBgn0283724	3L	3185287	3178930
FBgn0016756	3L	5761886	5752973
FBgn0032293	2L	10733307	10732653
FBgn0039943	X	23084576	23082738
FBgn0263251	3L	9974023	9972312
FBgn0030456	X	13157372	13155038
FBgn0032350	2L	11155721	11151506
FBgn0026441	3R	15325279	15320756
FBgn0027504	2R	12151057	12146024
FBgn0034763	2R	22673212	22670587
FBgn0039993	2R	1596457	1590484
FBgn0263278	2L	6426371	6424336
FBgn0039766	3R	30425162	30424499
FBgn0011289	3R	27256463	27251112
FBgn0033929	2R	14365473	14363048
FBgn0000097	2L	2178754	2156484
FBgn0028467	2L	6662033	6658517
FBgn0014020	2R	16107229	16102687
FBgn0033519	2R	10423650	10420414
FBgn0041252	X	4242826	4241887
FBgn0278604	3R	9714675	9711142
FBgn0004132	2R	7566738	7565873
FBgn0035866	3L	8299839	8298501
FBgn0050372	2R	8123001	8114286
FBgn0036136	3L	11123216	11121966
FBgn0265935	2R	6872718	6862001
FBgn0013749	4	1125325	1124167
FBgn0011474	3R	14320494	14316038
FBgn0029755	X	5319071	5317409
FBgn0039559	3R	27937853	27932982
FBgn0000721	2L	3656953	3622074
FBgn0010774	3R	7080387	7077904
FBgn0024196	2R	17457129	17456472
FBgn0030752	X	16441296	16438680
FBgn0087021	3R	12963249	12961745
FBgn0031776	2L	6069838	6069079
FBgn0025716	2R	17430963	17429353
FBgn0032015	2L	8308192	8306696
FBgn0036198	3L	11711386	11710507
FBgn0010602	2L	542580	540599
FBgn0030396	X	12516565	12497188
FBgn0040899	X	2185258	2184725
FBgn0028563	2R	8087151	8082976
FBgn0025825	3R	5474600	5472810
FBgn0024804	3L	27422159	27279316
FBgn0035534	3L	4365243	4364550
FBgn0031977	2L	8030565	8029462
FBgn0001308	2R	16271971	16266960
FBgn0010247	3R	3587054	3461351
FBgn0033341	2R	8901375	8900566
FBgn0034308	2R	18164746	18160720
FBgn0003941	2L	4228561	4227699
FBgn0033631	2R	11384114	11380347
FBgn0266669	3L	17425217	17421787
FBgn0026409	3L	14540441	14537651
FBgn0015321	3L	9700481	9698336
FBgn0038968	3R	22446587	22440152
FBgn0031149	X	21053937	21049885
FBgn0032961	2L	21761000	21758010
FBgn0051523	3R	4479207	4465421
FBgn0041702	2R	18972537	18971309
FBgn0002069	2R	12883168	12877004
FBgn0283510	2R	9963853	9959549
FBgn0039972	2L	22368796	22308755
FBgn0259932	3L	9974023	9972312
FBgn0261283	3L	19798979	19793935
FBgn0011826	X	16560016	16554627
FBgn0036991	3L	20438370	20436250
FBgn0005694	3L	21438639	21433422
FBgn0052438	3L	21573523	21569176
FBgn0000150	3R	31746077	31745172
FBgn0035464	3L	3813958	3811263
FBgn0033948	2R	14621320	14619798
FBgn0028965	2L	13021312	13019575
FBgn0035997	3L	9456281	9452803
FBgn0001247	3L	20375896	20371672
FBgn0033166	2R	7407819	7396850
FBgn0036816	3L	18846267	18828632
FBgn0036913	3L	19881783	19871139
FBgn0040786	3L	19807199	19806811
FBgn0003885	3R	7532732	7530753
FBgn0029134	2R	10821178	10819978
FBgn0034654	2R	21686201	21685283
FBgn0283468	3R	21127485	21119252
FBgn0035807	3L	7654752	7651866
FBgn0037901	3R	11435703	11433488
FBgn0051457	3R	23127981	23126581
FBgn0086384	X	19693500	19689697
FBgn0039302	3R	25258672	25249348
FBgn0000382	X	2115701	2094234
FBgn0028646	3R	30455867	30445635
FBgn0029868	X	6350401	6349016
FBgn0024251	X	21373145	21363028
FBgn0004390	3L	9855285	9839093
FBgn0030053	X	8590774	8588811
FBgn0000246	3R	15792579	15789473
FBgn0037442	3R	6388304	6382914
FBgn0039488	3R	27116707	27115152
FBgn0020496	3R	13026275	13011649
FBgn0051992	4	660608	649041
FBgn0067629	3R	14889146	14886456
FBgn0264816	3R	18404726	18403026
FBgn0037020	3L	20780378	20778799
FBgn0029894	X	6698567	6695866
FBgn0031449	2L	2739830	2725674
FBgn0038306	3R	15229408	15227605
FBgn0003687	2R	21687642	21686192
FBgn0038923	3R	22024341	22023527
FBgn0266486	2R	9192096	9186670
FBgn0036915	3L	19912504	19910300
FBgn0265605	2R	16110017	16107440
FBgn0032509	2L	13367410	13366447
FBgn0266490	X	7893798	7893053
FBgn0040347	X	943229	941075
FBgn0287454	X	11360929	11359236
FBgn0034585	2R	21091004	21088386
FBgn0037093	3L	21522684	21516306
FBgn0262127	3R	14724261	14697689
FBgn0027950	3R	9561533	9559760
FBgn0029733	X	4908821	4906900
FBgn0052176	3L	17437971	17433868
FBgn0039004	3R	22694772	22690607
FBgn0287585	3L	20526174	20522440
FBgn0026084	X	4110981	4106113
FBgn0020306	2R	21341847	21323430
FBgn0015379	X	21346858	21345358
FBgn0011763	2R	13228202	13222433
FBgn0032919	2L	21145146	21143229
FBgn0000140	3R	24760513	24753849
FBgn0033507	2R	10311143	10310113
FBgn0033884	2R	13864156	13861997
FBgn0020255	X	11148716	11144852
FBgn0034237	2R	17539142	17536213
FBgn0039252	3R	24934919	24932010
FBgn0000253	2R	12278809	12259398
FBgn0037051	3L	21136353	21133250
FBgn0034087	2R	16194277	16186584
FBgn0037844	3R	10858066	10856807
FBgn0038810	3R	20591040	20588711
FBgn0035294	3L	1942872	1941068
FBgn0004901	3R	7911779	7909598
FBgn0031696	2L	5283283	5278865
FBgn0039163	3R	24188896	24187724
FBgn0039055	3R	23117931	23114014
FBgn0250791	3L	20316577	20313632
FBgn0026619	2R	12756414	12753026
FBgn0040235	X	9319223	9317915
FBgn0053229	3L	225605	223852
FBgn0034618	2R	21319569	21312399
FBgn0035421	3L	3220925	3219156
FBgn0002441	3R	27273273	27266326
FBgn0033258	2R	8098484	8096792
FBgn0028476	3R	29235302	29229161
FBgn0039790	3R	30601489	30592971
FBgn0038704	3R	19406294	19403455
FBgn0035336	3L	2376488	2373728
FBgn0027617	3R	24817007	24814903
FBgn0032482	2L	13210828	13203762
FBgn0250906	2L	2753068	2746880
FBgn0023180	2R	9846485	9845458
FBgn0035228	3L	1536835	1534929
FBgn0034645	2R	21658777	21658078
FBgn0260960	3L	16661615	16648442
FBgn0035589	3L	5140473	5139619
FBgn0029763	X	5427219	5421533
FBgn0036522	3L	15624130	15619901
FBgn0027526	3R	23062751	23061493
FBgn0287590	3L	4227302	4224710
FBgn0030025	X	8241483	8240684
FBgn0026597	3R	30035311	30022842
FBgn0013750	2R	15325490	15322501
FBgn0035164	3L	837821	836667
FBgn0024986	X	1380480	1378885
FBgn0030276	X	11164670	11154421
FBgn0041191	3R	5570491	5568921
FBgn0032476	2L	13178978	13177150
FBgn0000617	X	17843348	17842161
FBgn0032788	2L	19486532	19484930
FBgn0033122	2R	6988922	6986043
FBgn0264303	3L	7335226	7333544
FBgn0040793	3L	17426282	17425477
FBgn0010786	3L	1339415	1334889
FBgn0029893	X	6695007	6689296
FBgn0034249	2R	17590884	17586425
FBgn0032408	2L	12096511	12095176
FBgn0035436	3L	3322489	3319555
FBgn0031231	2L	204782	203779
FBgn0036519	3L	15610386	15608707
FBgn0038771	3R	20059750	20056418
FBgn0003165	3R	9237682	9066343
FBgn0029688	X	3965327	3955543
FBgn0000182	2L	16048757	16042047
FBgn0037715	3R	9574211	9571911
FBgn0030556	X	14242822	14240266
FBgn0283658	2L	7430329	7426866
FBgn0027356	2R	12612068	12593604
FBgn0027603	X	19208187	19202103
FBgn0030512	X	13718285	13684380
FBgn0039300	3R	25247514	25245955
FBgn0052202	3L	18682860	18682184
FBgn0261984	3R	19861291	19853908
FBgn0025574	3R	23890052	23860162
FBgn0014189	2L	5542314	5539326
FBgn0021906	2L	1614160	1612429
FBgn0034858	2R	23389052	23386521
FBgn0026196	2L	6918743	6916753
FBgn0042693	3R	18180049	18167757
FBgn0037529	3R	7902667	7889277
FBgn0051673	2L	20831161	20829609
FBgn0038476	3R	17084781	17080244
FBgn0023508	X	1927524	1922981
FBgn0033160	2R	7391023	7387187
FBgn0038922	3R	22019382	22016391
FBgn0024806	3L	257954	250229
FBgn0260233	3L	14757962	14747929
FBgn0003660	2R	10252417	10249435
FBgn0034067	2R	16024627	16017737
FBgn0031037	X	19611413	19605199
FBgn0004903	3R	26875742	26872129
FBgn0025633	X	620195	585081
FBgn0031030	X	19579800	19569721
FBgn0261787	2L	20656178	20650755
FBgn0038722	3R	19646906	19645026
FBgn0000547	2L	4115749	4031377
FBgn0038418	3R	16345829	16342318
FBgn0024188	2R	11361871	11360706
FBgn0053181	X	8517029	8489348
FBgn0036298	3L	12530171	12527215
FBgn0266411	3R	30121798	30058311
FBgn0013432	X	2149647	2148463
FBgn0024227	2L	10858094	10856797
FBgn0030680	X	15746231	15741343
FBgn0034708	2R	22189886	22185972
FBgn0037156	3L	22266679	22265806
FBgn0040010	2L	22556295	22550064
FBgn0036004	3L	9486530	9477038
FBgn0032051	2L	8514868	8512174
FBgn0000376	X	2738773	2734248
FBgn0041164	3L	3466314	3461317
FBgn0010356	2R	10879673	10877312
FBgn0034086	2R	16186506	16185122
FBgn0032882	2L	20754655	20752476
FBgn0266465	3R	17087988	17085513
FBgn0027499	2R	10808938	10800420
FBgn0004556	3L	16730818	16728496
FBgn0031377	2L	1980755	1975463
FBgn0263510	2R	10877296	10875748
FBgn0038829	3R	20821848	20819129
FBgn0001280	3R	30039533	30038622
FBgn0015320	2L	10768006	10765010
FBgn0027537	X	13825910	13822826
FBgn0035675	3L	6076258	6075536
FBgn0037205	3L	22905470	22901912
FBgn0040080	3R	27586376	27582840
FBgn0015664	2L	9967229	9964147
FBgn0036932	3L	20029020	20027819
FBgn0267823	2R	22888857	22887574
FBgn0086856	2L	274766	273836
FBgn0260945	3L	12805116	12784429
FBgn0026259	3L	3460977	3428658
FBgn0026316	2R	17789410	17788412
FBgn0035026	2R	24571821	24567987
FBgn0013765	2R	13450475	13439314
FBgn0022023	2L	5053094	5051193
FBgn0002283	3L	16590132	16588475
FBgn0032292	2L	10732423	10731400
FBgn0029715	X	4554398	4553117
FBgn0034753	2R	22646344	22644646
FBgn0028577	3L	1502590	1496853
FBgn0031143	X	21028361	21026125
FBgn0036053	3L	9864349	9860217
FBgn0037551	3R	8129835	8126605
FBgn0260795	3L	11134663	11123348
FBgn0037632	3R	8806234	8801564
FBgn0020238	3R	18250550	18242531
FBgn0086674	X	13593224	13563823
FBgn0040602	3R	25851291	25850410
FBgn0039589	3R	28608372	28606079
FBgn0024734	2L	16257606	16245835
FBgn0003701	2R	17865963	17861273
FBgn0031317	2L	1172805	1170753
FBgn0030788	X	16789644	16787283
FBgn0050290	2R	21692764	21691295
FBgn0000463	3R	19326217	19302731
FBgn0024285	2L	9915044	9912911
FBgn0024811	4	213165	210224
FBgn0024920	2L	2969638	2968293
FBgn0022069	2L	13366189	13363308
FBgn0043010	2R	13222459	13220939
FBgn0029113	3L	8127818	8125327
FBgn0031090	X	20159872	20155766
FBgn0032341	2L	11106645	11100963
FBgn0035046	2R	24665439	24664398
FBgn0086558	X	6279647	6276876
FBgn0037242	3R	4397875	4395979
FBgn0015522	2R	17848444	17846699
FBgn0029512	3R	12433822	12432533
FBgn0261838	3R	21362131	21360176
FBgn0003076	3L	16128531	16126018
FBgn0001233	3L	3197059	3192969
FBgn0035251	3L	1652900	1651432
FBgn0000412	3R	9240654	9238083
FBgn0020415	2L	16450508	16447330
FBgn0053094	3R	20840118	20832799
FBgn0015396	3R	10361612	10350182
FBgn0031021	X	19493337	19492421
FBgn0033918	2R	14258787	14256493
FBgn0011335	3L	12118055	12116101
FBgn0264743	2L	5048365	5043270
FBgn0030366	X	12029032	12022837
FBgn0034000	2R	15217070	15216207
FBgn0052672	X	10768338	10764878
FBgn0020304	2L	851071	833584
FBgn0028688	3R	22462054	22460662
FBgn0052625	X	13756826	13756164
FBgn0035630	3L	5765702	5761963
FBgn0002031	2L	19123869	19121345
FBgn0263005	X	13112462	13095571
FBgn0004811	2L	19795851	19792773
FBgn0037834	3R	10788226	10786481
FBgn0028737	2R	16869280	16868222
FBgn0260639	2L	2974858	2972891
FBgn0033155	2R	7278101	7272275
FBgn0039492	3R	27151069	27124759
FBgn0032198	2L	10234450	10232507
FBgn0035848	3L	8183369	8180923
FBgn0035321	3L	2257423	2252744
FBgn0034498	2R	20287094	20281629
FBgn0262716	3L	8115902	8113407
FBgn0286784	2R	9993559	9989159
FBgn0263598	2L	12978607	12974322
FBgn0003475	2L	20348386	20311219
FBgn0027843	3L	12183347	12177601
FBgn0034390	2R	18776978	18775669
FBgn0259482	2L	10266570	10265336
FBgn0026144	X	7342731	7337352
FBgn0043012	3R	21270075	21269209
FBgn0038504	3R	17402515	17395199
FBgn0031478	2L	2877168	2874890
FBgn0035318	3L	2237076	2235284
FBgn0062449	2R	11697785	11691285
FBgn0040777	2R	8723839	8718017
FBgn0039914	4	626031	623219
FBgn0037671	3R	9262590	9260638
FBgn0250843	2L	10222546	10221351
FBgn0039924	4	1196848	1192419
FBgn0039558	3R	27922356	27921283
FBgn0029885	X	6661462	6660552
FBgn0031606	2L	4453038	4449295
FBgn0030679	X	15740417	15739230
FBgn0263740	3R	15263458	15257844
FBgn0037341	3R	5567435	5564865
FBgn0034918	2R	23856936	23855954
FBgn0030003	X	8131783	8129812
FBgn0040022	3L	25115180	25107594
FBgn0026418	3L	14043686	14037019
FBgn0036690	3L	17032080	17029812
FBgn0034688	2R	22073443	22071234
FBgn0264691	X	9605969	9604154
FBgn0034451	2R	19486837	19485494
FBgn0032455	2L	12721843	12713276
FBgn0039767	3R	30428276	30425427
FBgn0262515	2R	9209774	9207561
FBgn0024273	3R	28832024	28824506
FBgn0037336	3R	5547775	5539510
FBgn0284228	X	15991974	15987166
FBgn0004656	X	8061436	8037808
FBgn0032789	2L	19488691	19487490
FBgn0015949	2R	19669832	19663919
FBgn0030141	X	9604280	9601030
FBgn0263396	3R	13646304	13634862
FBgn0002183	3L	1876312	1871574
FBgn0050440	2R	5495861	5468319
FBgn0026630	3L	19260679	19257282
FBgn0033476	2R	10048619	10034595
FBgn0032246	2L	10425482	10423291
FBgn0052344	3L	324720	321233
FBgn0010097	2L	19185726	19183863
FBgn0036735	3L	17529861	17525333
FBgn0003415	3L	21027434	20992814
FBgn0011692	3L	4246233	4242734
FBgn0263773	2L	20085070	20079270
FBgn0000566	2R	18629395	18627918
FBgn0030293	X	11355539	11350608
FBgn0034629	2R	21392439	21389405
FBgn0035987	3L	9413835	9411038
FBgn0010905	3L	2554292	2505245
FBgn0037377	3R	5793383	5791879
FBgn0267976	2L	23313578	23312465
FBgn0028992	3R	17393020	17391594
FBgn0003514	X	6225140	6223061
FBgn0267365	2L	10312099	10311050
FBgn0039266	3R	25053074	25049616
FBgn0039869	3R	31744248	31743490
FBgn0028982	X	6274984	6267797
FBgn0011604	2R	12640628	12636671
FBgn0039186	3R	24348791	24343895
FBgn0030873	X	17850342	17848110
FBgn0023526	X	2293411	2278031
FBgn0039175	3R	24252679	24250460
FBgn0259214	4	358917	328193
FBgn0033100	2R	6757209	6756296
FBgn0026722	2R	7936840	7932429
FBgn0015371	2R	15144783	15115236
FBgn0022153	2L	4400487	4394196
FBgn0036450	3L	14789665	14786791
FBgn0037074	3L	21343716	21337681
FBgn0000307	2L	16352628	16342430
FBgn0030086	X	9092826	9089513
FBgn0085193	2L	12058251	12056348
FBgn0283657	X	3789770	3720007
FBgn0284245	2R	11895762	11891135
FBgn0016701	2R	17574979	17573462
FBgn0031883	2L	7037878	7032721
FBgn0040064	2L	9917220	9915253
FBgn0033313	2R	8625203	8614722
FBgn0027547	3L	1970079	1966725
FBgn0029696	X	4217394	4216873
FBgn0036483	3L	15136934	15131508
FBgn0032635	2L	17413499	17410641
FBgn0027500	3L	16595014	16591207
FBgn0040339	X	928860	928139
FBgn0034691	2R	22085767	22080176
FBgn0034808	2R	22998884	22993669
FBgn0031904	2L	7388253	7384486
FBgn0031043	X	19623074	19621451
FBgn0036813	3L	18750483	18748687
FBgn0015623	2L	6346280	6338836
FBgn0034792	2R	22886247	22882747
FBgn0027552	3L	3942465	3941008
FBgn0038575	3R	18185715	18183656
FBgn0039907	4	443911	436957
FBgn0267378	2L	2231099	2226342
FBgn0285913	3R	14302276	14289071
FBgn0283450	2R	7395932	7393546
FBgn0031051	X	19652269	19646306
FBgn0033761	2R	12652487	12651301
FBgn0034282	2R	17872015	17866178
FBgn0027785	3R	19028015	19027368
FBgn0030974	X	18893636	18888978
FBgn0035236	3L	1576330	1569181
FBgn0052267	3L	3472113	3471555
FBgn0032725	2L	18951837	18951006
FBgn0032030	2L	8375549	8374461
FBgn0021800	2L	3810671	3803545
FBgn0031436	2L	2580172	2579201
FBgn0000559	2L	21682164	21677913
FBgn0037234	3R	4326379	4319683
FBgn0026238	2R	5128321	5116990
FBgn0266186	2R	9842502	9841080
FBgn0033716	2R	12339544	12337797
FBgn0027101	4	1230713	1225089
FBgn0038197	3R	14087978	14056945
FBgn0031069	X	19759280	19750770
FBgn0037664	3R	9251431	9246649
FBgn0015600	2L	3144786	3068345
FBgn0001565	X	21387946	21385518
FBgn0036449	3L	14786412	14776496
FBgn0266720	3R	9763150	9761305
FBgn0030434	X	12909622	12907986
FBgn0015221	3R	30390584	30387804
FBgn0036668	3L	16852350	16845386
FBgn0040076	3R	13711835	13710017
FBgn0261353	3L	11710570	11708979
FBgn0037657	3R	9042349	9038760
FBgn0262699	X	4679537	4667290
FBgn0036374	3L	13511541	13502707
FBgn0040294	2R	17572322	17568732
FBgn0030603	X	15051842	15044123
FBgn0261995	3R	27228561	27227070
FBgn0032644	2L	17485624	17484501
FBgn0011754	X	11704394	11695137
FBgn0011766	3R	21660871	21620304
FBgn0002466	3L	12514815	12507998
FBgn0265574	3L	361383	357851
FBgn0034504	2R	20330721	20327270
FBgn0029819	X	5879787	5877000
FBgn0266666	2L	7064467	7063986
FBgn0030048	X	8560192	8558879
FBgn0250823	3R	16304768	16272452
FBgn0000826	X	1357601	1356488
FBgn0030802	X	16886560	16885546
FBgn0032191	2L	10206961	10204757
FBgn0035906	3L	8523501	8521429
FBgn0000662	2R	13824553	13819624
FBgn0037102	3L	21568898	21568059
FBgn0259923	X	16695173	16684216
FBgn0016983	3L	7385637	7381614
FBgn0004507	2L	2137296	2130813
FBgn0001180	3R	8697822	8690980
FBgn0037655	3R	9014909	9010282
FBgn0002626	3R	30046161	30045229
FBgn0266917	3R	17002355	16999384
FBgn0000404	3L	11833578	11826719
FBgn0034962	2R	24036707	24033974
FBgn0038877	3R	21273817	21271078
FBgn0050467	2R	15540014	15538175
FBgn0030093	X	9151976	9149309
FBgn0020388	3L	12524014	12521129
FBgn0017566	X	8251687	8248651
FBgn0260972	2R	9137933	9135375
FBgn0000289	2R	14182838	14173693
FBgn0031247	2L	293222	292419
FBgn0003598	3R	13270038	13264364
FBgn0039379	3R	25853989	25851632
FBgn0038976	3R	22488110	22487039
FBgn0033810	2R	13220251	13219396
FBgn0030391	X	12463112	12459796
FBgn0264389	X	15066432	15064836
FBgn0033741	2R	12471722	12468651
FBgn0262782	2L	10396332	10393774
FBgn0031381	2L	1988940	1988290
FBgn0260462	3R	5251745	5237651
FBgn0025724	2L	13382382	13378902
FBgn0267385	3R	22372746	22367536
FBgn0028480	X	10384183	10368052
FBgn0025639	X	656033	648483
FBgn0001248	3L	8360906	8356404
FBgn0033766	2R	12686179	12679967
FBgn0010313	3R	5087072	5077779
FBgn0262169	2R	10063712	10052541
FBgn0040388	X	2470043	2444167
FBgn0038948	3R	22362371	22360782
FBgn0039240	3R	24876654	24871202
FBgn0037150	3L	22074523	22073068
FBgn0033672	2R	11988787	11986513
FBgn0029148	3L	14802168	14801328
FBgn0027494	3R	27653363	27652760
FBgn0035283	3L	1859047	1857165
FBgn0063485	3L	16711677	16676406
FBgn0040375	X	2585699	2583745
FBgn0064116	X	21319296	21317936
FBgn0283494	2R	24025877	24024207
FBgn0033005	2R	5095090	5090581
FBgn0263993	X	6881580	6863888
FBgn0033224	2R	7806385	7800785
FBgn0036018	3L	9627321	9624237
FBgn0266101	3L	9475475	9461050
FBgn0039741	3R	30048665	30046470
FBgn0033028	2R	5652815	5640915
FBgn0011836	3L	9888683	9884411
