#SUBMITTED ID	LOCATION_ARM	LOCATION_MAX	LOCATION_MIN
FBgn0085192	2L	11988801	11988270
FBgn0027951	3R	5648738	5638655
FBgn0029157	3R	24944956	24938710
FBgn0014076	2L	11171665	11171167
FBgn0021872	2R	21145750	21143545
FBgn0024807	X	21630148	21624796
FBgn0046222	3R	5665169	5660635
FBgn0284248	2L	16722644	16719932
FBgn0016070	3L	8997989	8990317
FBgn0033996	2R	15204466	15201253
FBgn0267790	3R	9510324	9505853
FBgn0051224	3R	18659309	18650121
FBgn0003655	X	6365708	6363418
FBgn0011710	X	21361688	21358286
FBgn0040534	3R	9015341	9014972
FBgn0034313	2R	18180197	18175255
FBgn0266441	3L	15110730	15105882
FBgn0035422	3L	3222960	3220911
FBgn0010590	2R	16014787	16013805
FBgn0016041	X	7739978	7736893
FBgn0004403	X	7934677	7933742
FBgn0286898	2L	6654574	6649388
FBgn0030850	X	17627895	17623221
FBgn0034961	2R	24030555	24029317
FBgn0265192	2R	22069757	22060950
FBgn0286781	2L	17477888	17474912
FBgn0004687	X	5622539	5619136
FBgn0020369	X	21317663	21316052
FBgn0036035	3L	9719144	9717786
FBgn0031969	2L	7994184	7986786
FBgn0061360	2R	12636141	12634166
FBgn0027338	3R	9577733	9574484
FBgn0024841	3R	29724226	29723163
FBgn0016119	3R	23356064	23355220
FBgn0027378	3R	15278109	15276440
FBgn0036376	3L	13516276	13513254
FBgn0038046	3R	12429282	12427795
FBgn0020445	2L	3354829	3334875
FBgn0260798	2R	4471060	4322295
FBgn0261270	2R	14270658	14268772
FBgn0035032	2R	24599821	24599088
FBgn0036726	3L	17466768	17465945
FBgn0030468	X	13299910	13297082
FBgn0015903	2R	23599526	23564891
FBgn0033458	2R	9873646	9871470
FBgn0037643	3R	8943027	8938724
FBgn0260390	2R	8131323	8129354
FBgn0011703	2L	10327943	10325026
FBgn0260484	X	3801570	3799150
FBgn0033757	2R	12632378	12628697
FBgn0033351	2R	8928105	8927014
FBgn0262743	2L	20750941	20734609
FBgn0286516	3R	8820682	8813490
FBgn0034091	2R	16221793	16203329
FBgn0026479	2L	2585430	2581281
FBgn0037890	3R	11243999	11242208
FBgn0003205	3R	9513067	9510561
FBgn0022985	2R	22419001	22415560
FBgn0010328	3R	27264055	27256595
FBgn0261885	3R	17718350	17687818
FBgn0086251	2L	21148546	21145137
FBgn0029897	X	6744238	6741537
FBgn0086710	2L	19009306	19008031
FBgn0027053	3R	16471406	16470099
FBgn0029006	2R	17604461	17592791
FBgn0033485	2R	10099590	10098518
FBgn0024182	X	21373145	21363028
FBgn0004362	2R	21716727	21701458
FBgn0014037	3L	19909410	19889120
FBgn0037660	3R	9065078	9063132
FBgn0083968	2L	7886109	7885503
FBgn0028411	2R	23811974	23811321
FBgn0004369	3R	29487131	29377646
FBgn0086129	2R	24092014	24086604
FBgn0034051	2R	15940073	15935893
FBgn0030330	X	11723854	11720245
FBgn0030529	X	13822307	13812971
FBgn0020764	2R	23966757	23964772
FBgn0004888	3L	3818383	3814211
FBgn0027280	X	7946908	7941478
FBgn0260858	X	7921966	7920409
FBgn0002781	3R	21377401	21350846
FBgn0002787	2R	24404527	24400028
FBgn0250753	3R	5601136	5595364
FBgn0039056	3R	23124217	23118400
FBgn0033377	2R	9109718	9107151
FBgn0050404	2R	21719963	21716780
FBgn0014011	3L	7435190	7432762
FBgn0037924	3R	11633206	11628759
FBgn0004066	X	16277587	16276270
FBgn0013799	3L	19830686	19818174
FBgn0036134	3L	11120783	11114169
FBgn0002645	3R	32068441	32055279
FBgn0030787	X	16787008	16785115
FBgn0264302	3L	7335226	7333544
FBgn0265101	3R	8305274	8304190
FBgn0032717	2L	18839679	18833710
FBgn0028744	2R	17792448	17789679
FBgn0025638	X	648597	647304
FBgn0010235	3L	12750056	12746616
FBgn0086683	2L	23068386	23066874
FBgn0259785	3L	21290310	21286099
FBgn0028516	2L	15247714	15228728
FBgn0086356	2R	13858689	13856150
FBgn0030519	X	13741952	13739744
FBgn0028664	3L	4186865	4186018
FBgn0025832	2R	16855464	16854025
FBgn0047135	3L	3199047	3197863
FBgn0036395	3L	13998055	13997191
FBgn0040011	2L	22585843	22579072
FBgn0002552	2R	8918234	8914524
FBgn0037719	3R	9591002	9589468
FBgn0037261	3R	4641838	4638010
FBgn0267487	3L	1475257	1342493
FBgn0036666	3L	16844585	16842294
FBgn0031493	2L	3029168	3026252
FBgn0004363	2L	10850848	10847227
FBgn0033845	2R	13506011	13500621
FBgn0038252	3R	14664822	14663450
FBgn0039737	3R	30015284	30010476
FBgn0037556	3R	8243792	8240747
FBgn0000032	3R	29993411	29991144
FBgn0263594	3R	4407182	4403076
FBgn0010382	2L	15748150	15727581
FBgn0032732	2L	18988331	18987707
FBgn0039261	3R	25039249	25033876
FBgn0030996	X	19196037	19193555
FBgn0287589	3R	10698976	10696647
FBgn0030864	X	17709653	17707401
FBgn0005683	2L	10422780	10420625
FBgn0026149	X	9358594	9356634
FBgn0035601	3L	5366225	5362884
FBgn0021967	2L	3467334	3466157
FBgn0013756	2R	11861202	11852617
FBgn0003410	3L	16858712	16853751
FBgn0014466	X	8478320	8477117
FBgn0028554	2L	6920210	6914301
FBgn0010019	X	469335	467057
FBgn0031535	2L	3453755	3452466
FBgn0040660	2R	23383424	23377866
FBgn0003274	2R	16586732	16586129
FBgn0267320	3L	17032608	17032055
FBgn0031980	2L	8042909	8041873
FBgn0262895	3L	17033676	17033119
FBgn0035388	3L	3040469	3035196
FBgn0263144	2R	6240602	6214568
FBgn0023170	2R	24062431	24061853
FBgn0033889	2R	13980165	13972984
FBgn0031057	X	19687658	19683808
FBgn0003041	3L	7911954	7896109
FBgn0086676	2R	16138238	16124981
FBgn0040227	3R	23682317	23680039
FBgn0066303	X	19745898	19744431
FBgn0030695	X	15803880	15801153
FBgn0004401	3L	17645036	17638103
FBgn0062442	3R	29223428	29222217
FBgn0003277	X	11570326	11562800
FBgn0030082	X	9082746	9081063
FBgn0040372	X	254650	245978
FBgn0262955	3R	14130111	14125791
FBgn0031896	2L	7204264	7194908
FBgn0000114	2L	12313438	12175004
FBgn0034948	2R	23977255	23975599
FBgn0011824	2R	21097305	21095958
FBgn0019624	3R	11820299	11819359
FBgn0036815	3L	18822353	18821171
FBgn0034242	2R	17565852	17564340
FBgn0037614	3R	8721320	8716243
FBgn0041775	3L	12520954	12515059
FBgn0005585	3R	9630851	9628691
FBgn0035871	3L	8308941	8307145
FBgn0032217	2L	10317569	10314792
FBgn0013732	2R	6660624	6657326
FBgn0031673	2L	5044712	5040648
FBgn0003261	3R	6008579	6000426
FBgn0040309	X	13331994	13329824
FBgn0028360	X	6659709	6654541
FBgn0027080	3L	16419302	16417349
FBgn0030018	X	8177185	8170229
FBgn0283531	2L	2830248	2815970
FBgn0027949	2L	19579131	19577701
FBgn0035753	3L	7241351	7240203
FBgn0031769	2L	6053877	6050800
FBgn0001978	2L	15118069	15113480
FBgn0004237	3R	13660531	13656846
FBgn0027094	2L	8381764	8378262
FBgn0287767	2R	5700212	5697872
FBgn0030486	X	13421024	13413242
FBgn0285910	X	3882967	3880748
FBgn0013726	2R	8240297	8237271
FBgn0032596	2L	16732133	16731180
FBgn0010770	3R	21117899	21116254
FBgn0261530	3L	9723194	9720414
FBgn0036661	3L	16782419	16780100
FBgn0286786	2L	9700459	9699791
FBgn0040239	3L	5566765	5565231
FBgn0261597	2L	18443277	18441335
FBgn0028648	3L	7243933	7243080
FBgn0031252	2L	419652	418434
FBgn0014455	X	15453167	15450261
FBgn0013325	2R	19443825	19442342
FBgn0022764	2R	12592917	12575240
FBgn0259978	2R	5705439	5702112
FBgn0261987	3R	17722955	17719454
FBgn0020633	3L	8894310	8891596
FBgn0285949	2R	9587989	9587193
FBgn0011638	2L	20350012	20348393
FBgn0003567	3R	14308589	14304455
FBgn0004867	2L	9897552	9896265
FBgn0005696	3R	27241228	27239163
FBgn0004373	3L	319884	305393
FBgn0037344	3R	5588380	5579301
FBgn0032378	2L	11813780	11810092
FBgn0038149	3R	13401862	13398526
FBgn0023167	2R	12170003	12168731
FBgn0036974	3L	20353873	20348355
FBgn0031229	2L	157666	156029
FBgn0015229	3R	21856266	21850694
FBgn0037822	3R	10698976	10696647
FBgn0011217	3R	14741319	14732414
FBgn0011570	2L	1706962	1704902
FBgn0261618	3R	28336440	28318162
FBgn0030932	X	18512521	18505883
FBgn0038319	3R	15331588	15330738
FBgn0027620	3R	31799799	31793981
FBgn0000319	X	15835490	15827986
FBgn0002962	3R	19160202	19157238
FBgn0086350	2R	17056835	17054546
FBgn0260771	X	9245925	9243817
FBgn0035524	3L	4282817	4281504
FBgn0032514	2L	13378538	13376455
FBgn0015521	2L	2857029	2856070
FBgn0033374	2R	9094658	9092506
FBgn0034914	2R	23847024	23845001
FBgn0262739	2R	13958089	13943387
FBgn0003015	3R	8938395	8935126
FBgn0033081	2R	6656594	6655463
FBgn0037312	3R	5354747	5353717
FBgn0262109	3L	230964	224106
FBgn0030208	X	10481943	10478838
FBgn0263231	3R	8660761	8654975
FBgn0003159	X	2366356	2344949
FBgn0039712	3R	29861494	29860055
FBgn0035232	3L	1558484	1555363
FBgn0033886	2R	13960404	13958545
FBgn0028683	2R	12634172	12633589
FBgn0021825	2R	8893339	8891832
FBgn0038571	3R	18167273	18165442
FBgn0033812	2R	13230234	13228276
FBgn0025815	X	6677176	6674387
FBgn0000056	2L	14618902	14615552
FBgn0031668	2L	5010834	5009931
FBgn0026372	3L	1668654	1666288
FBgn0015218	3L	9402460	9399618
FBgn0035082	2R	24940483	24939706
FBgn0030666	X	15677737	15675476
FBgn0264848	3L	12505821	12504292
FBgn0030870	X	17841705	17830828
FBgn0013753	3L	1640952	1639711
FBgn0287825	2R	16336637	16324813
FBgn0037207	3L	22952248	22945657
FBgn0031698	2L	5326683	5315290
FBgn0029697	X	4223331	4218170
FBgn0030582	X	14836262	14832647
FBgn0038925	3R	22027480	22025975
FBgn0000581	2R	11465270	11452043
FBgn0028691	3R	23733462	23731375
FBgn0001942	2L	5985909	5981764
FBgn0015756	2L	11004189	11002758
FBgn0284243	2R	19451600	19447319
FBgn0004795	2R	23654820	23632610
FBgn0051739	2L	16832093	16827078
FBgn0052767	X	5084768	5071027
FBgn0287873	2R	25011965	24990570
FBgn0015625	3R	24870816	24867934
FBgn0033101	2R	6758903	6757601
FBgn0045862	3R	27703445	27700361
FBgn0015222	3R	30388178	30385573
FBgn0086472	3R	11216287	11215028
FBgn0011715	3R	5472754	5470926
FBgn0015359	3L	2258922	2257456
FBgn0061200	X	16610459	16599241
FBgn0014026	X	6533348	6530897
FBgn0017579	3L	8602392	8601006
FBgn0033638	2R	11640941	11619479
FBgn0014010	2L	2365273	2359142
FBgn0015509	2R	7921579	7916856
FBgn0265575	X	3871939	3862966
FBgn0032876	2L	20681846	20678921
FBgn0014868	X	9158515	9156929
FBgn0031049	X	19644518	19643327
FBgn0004103	3R	12425917	12423621
FBgn0039358	3R	25683780	25680845
FBgn0030812	X	17077897	17068717
FBgn0023212	3R	20579850	20578222
FBgn0003983	2L	13411631	13411141
FBgn0037700	3R	9505865	9504656
FBgn0028327	X	9553750	9551140
FBgn0036998	3L	20474791	20473783
FBgn0025373	2R	11307528	11305511
FBgn0035209	3L	1332326	1331744
FBgn0031590	2L	4227097	4224650
FBgn0021979	2R	23071875	23067196
FBgn0010411	2R	20264848	20263979
FBgn0038585	3R	18224942	18223722
FBgn0025352	2R	23868603	23866648
FBgn0027889	3R	26866807	26864605
FBgn0024814	3L	20243735	20241053
FBgn0037922	3R	11624948	11623339
FBgn0026261	2R	22638868	22637770
FBgn0005593	2L	10202321	10201004
FBgn0086912	2L	273715	271912
FBgn0031435	2L	2579179	2577687
FBgn0039210	3R	24585160	24583067
FBgn0003279	3R	27924888	27922821
FBgn0266540	3L	11069025	11064991
FBgn0032026	2L	8362469	8355678
FBgn0021765	X	18092853	18091259
FBgn0001098	3R	23943101	23935958
FBgn0016685	3R	30010352	30004785
FBgn0036152	3L	11295919	11287936
FBgn0038546	3R	17798304	17796376
FBgn0020622	2L	305233	297880
FBgn0036820	3L	18870057	18869230
FBgn0004379	3L	9367046	9362636
FBgn0033951	2R	14646344	14645270
FBgn0011745	3R	12694232	12691743
FBgn0034577	2R	21059883	21057787
FBgn0016697	2R	17413769	17412767
FBgn0035640	3L	5813093	5812135
FBgn0035121	3L	264380	259043
FBgn0013763	2R	16693751	16691022
FBgn0026252	3L	8121579	8116179
FBgn0031022	X	19494401	19493292
FBgn0025682	3L	1300389	1298672
FBgn0033209	2R	7675362	7674450
FBgn0033912	2R	14216627	14215096
FBgn0029629	X	2610336	2609247
FBgn0026317	3R	24134654	24130307
FBgn0039889	4	179389	177348
FBgn0030744	X	16384908	16381954
FBgn0003964	X	2042311	2038798
FBgn0033663	2R	11890979	11887568
FBgn0053095	3R	25102146	25097672
FBgn0052699	X	9579987	9571537
FBgn0003520	2R	18125779	18117896
FBgn0030894	X	18101314	18097558
FBgn0039234	3R	24854869	24851601
FBgn0005390	X	5964247	5958207
FBgn0260789	X	9243467	9236801
FBgn0030329	X	11719894	11716756
FBgn0037899	3R	11431582	11430740
FBgn0034258	2R	17669275	17665678
FBgn0036762	3L	17849601	17846916
FBgn0035110	3L	212687	211636
FBgn0028506	2L	16354539	16352934
FBgn0003517	X	1483413	1481797
FBgn0038428	3R	16443007	16441843
FBgn0263996	2L	20918931	20871335
FBgn0032475	2L	13176785	13169649
FBgn0032105	2L	9253118	9251472
FBgn0029971	X	7893798	7893053
FBgn0052423	3L	5277944	5155821
FBgn0283724	3L	3185287	3178930
FBgn0032293	2L	10733307	10732653
FBgn0016756	3L	5761886	5752973
FBgn0039943	X	23084576	23082738
FBgn0263251	3L	9974023	9972312
FBgn0030456	X	13157372	13155038
FBgn0032350	2L	11155721	11151506
FBgn0028475	3R	23758557	23754623
FBgn0026441	3R	15325279	15320756
FBgn0286788	2R	7525716	7522437
FBgn0264605	3L	16711677	16676406
FBgn0027504	2R	12151057	12146024
FBgn0019936	3R	20823356	20822181
FBgn0039993	2R	1596457	1590484
FBgn0259745	2R	7489823	7478853
FBgn0034098	2R	16240722	16238103
FBgn0034697	2R	22127502	22124567
FBgn0039766	3R	30425162	30424499
FBgn0032444	2L	12692934	12690336
FBgn0035936	3L	8932065	8912499
FBgn0010741	3L	11074388	11073292
FBgn0011289	3R	27256463	27251112
FBgn0002783	3R	15972913	15968134
FBgn0014020	2R	16107229	16102687
FBgn0027835	2R	18421124	18412027
FBgn0041252	X	4242826	4241887
FBgn0259734	X	9054575	9030205
FBgn0278604	3R	9714675	9711142
FBgn0035866	3L	8299839	8298501
FBgn0265935	2R	6872718	6862001
FBgn0029094	3L	19620398	19618894
FBgn0028670	3R	18399169	18390323
FBgn0011474	3R	14320494	14316038
FBgn0013749	4	1125325	1124167
FBgn0030854	X	17636044	17633691
FBgn0029755	X	5319071	5317409
FBgn0038277	3R	14901563	14900432
FBgn0039559	3R	27937853	27932982
FBgn0000721	2L	3656953	3622074
FBgn0010774	3R	7080387	7077904
FBgn0087021	3R	12963249	12961745
FBgn0031776	2L	6069838	6069079
FBgn0011260	2R	16533459	16500178
FBgn0039828	3R	31214784	31213458
FBgn0036198	3L	11711386	11710507
FBgn0010602	2L	542580	540599
FBgn0027335	X	18647648	18635642
FBgn0000358	3L	8730604	8729865
FBgn0051163	3R	22296126	22133830
FBgn0024804	3L	27422159	27279316
FBgn0034643	2R	21638399	21634679
FBgn0031977	2L	8030565	8029462
FBgn0001308	2R	16271971	16266960
FBgn0051998	4	205945	196675
FBgn0027548	2R	7969805	7962463
FBgn0003941	2L	4228561	4227699
FBgn0033631	2R	11384114	11380347
FBgn0026409	3L	14540441	14537651
FBgn0015321	3L	9700481	9698336
FBgn0003943	3L	3903184	3899259
FBgn0031149	X	21053937	21049885
FBgn0023515	X	1865835	1862009
FBgn0032961	2L	21761000	21758010
FBgn0024291	2L	13169551	13165564
FBgn0023522	X	1930517	1927683
FBgn0041702	2R	18972537	18971309
FBgn0002069	2R	12883168	12877004
FBgn0039972	2L	22368796	22308755
FBgn0262732	3L	16576871	16574436
FBgn0266521	2L	6124653	6100377
FBgn0035853	3L	8197987	8195847
FBgn0259932	3L	9974023	9972312
FBgn0261283	3L	19798979	19793935
FBgn0025777	2L	6723359	6719394
FBgn0036991	3L	20438370	20436250
FBgn0005694	3L	21438639	21433422
FBgn0036030	3L	9696700	9683579
FBgn0027521	X	16307377	16303870
FBgn0283442	2L	15074311	15061656
FBgn0024509	3R	23358531	23356278
FBgn0000150	3R	31746077	31745172
FBgn0038043	3R	12423606	12422768
FBgn0035464	3L	3813958	3811263
FBgn0063494	2R	18406761	18406011
FBgn0028965	2L	13021312	13019575
FBgn0003023	X	8489535	8485008
FBgn0010501	2R	23553547	23551313
FBgn0035997	3L	9456281	9452803
FBgn0020235	3R	29749163	29747704
FBgn0036372	3L	13486280	13483533
FBgn0033413	2R	9426107	9424087
FBgn0036816	3L	18846267	18828632
FBgn0029134	2R	10821178	10819978
FBgn0003885	3R	7532732	7530753
FBgn0034654	2R	21686201	21685283
FBgn0283468	3R	21127485	21119252
FBgn0035024	2R	24565058	24561607
FBgn0037652	3R	9005331	9004017
FBgn0086384	X	19693500	19689697
FBgn0039302	3R	25258672	25249348
FBgn0265003	2R	6818199	6811019
FBgn0064225	2L	22536884	22532279
FBgn0039977	3L	23716689	23715023
FBgn0000382	X	2115701	2094234
FBgn0025582	3L	16786941	16785242
FBgn0037637	3R	8824177	8822849
FBgn0261608	2L	5072055	5070957
FBgn0032949	2L	21577103	21573389
FBgn0035918	3L	8634069	8631509
FBgn0020496	3R	13026275	13011649
FBgn0051992	4	660608	649041
FBgn0264816	3R	18404726	18403026
FBgn0014411	X	1876474	1873853
FBgn0038271	3R	14892387	14890231
FBgn0029894	X	6698567	6695866
FBgn0034398	2R	18834775	18833372
FBgn0004047	X	13761547	13759546
FBgn0035624	3L	5608300	5607162
FBgn0029092	2R	9444937	9434669
FBgn0005672	2L	19577315	19567900
FBgn0266486	2R	9192096	9186670
FBgn0001225	3L	9377427	9376418
FBgn0032509	2L	13367410	13366447
FBgn0005411	X	16359039	16356696
FBgn0266490	X	7893798	7893053
FBgn0287454	X	11360929	11359236
FBgn0039730	3R	29995231	29993475
FBgn0029733	X	4908821	4906900
FBgn0052176	3L	17437971	17433868
FBgn0037580	3R	8347465	8344400
FBgn0287585	3L	20526174	20522440
FBgn0026084	X	4110981	4106113
FBgn0020306	2R	21341847	21323430
FBgn0011763	2R	13228202	13222433
FBgn0032919	2L	21145146	21143229
FBgn0003134	3R	24522331	24518270
FBgn0039404	3R	26057350	26056630
FBgn0000140	3R	24760513	24753849
FBgn0033507	2R	10311143	10310113
FBgn0000360	X	8483311	8481837
FBgn0034403	2R	18853043	18851907
FBgn0020255	X	11148716	11144852
FBgn0034237	2R	17539142	17536213
FBgn0000253	2R	12278809	12259398
FBgn0013764	2R	24033943	24031538
FBgn0037669	3R	9258501	9257727
FBgn0004838	2L	6932057	6920704
FBgn0001128	2L	5948968	5943643
FBgn0037051	3L	21136353	21133250
FBgn0037844	3R	10858066	10856807
FBgn0002622	3R	23360207	23358812
FBgn0038810	3R	20591040	20588711
FBgn0031696	2L	5283283	5278865
FBgn0033317	2R	8631962	8630207
FBgn0039163	3R	24188896	24187724
FBgn0003557	2L	2044372	2037714
FBgn0039055	3R	23117931	23114014
FBgn0261439	2R	19395971	19391863
FBgn0001215	3R	28605777	28599834
FBgn0040235	X	9319223	9317915
FBgn0053229	3L	225605	223852
