#SUBMITTED ID	LOCATION_ARM	LOCATION_MAX	LOCATION_MIN
FBgn0036773	3L	18106149	18088417
FBgn0266722	3R	15350995	15350345
FBgn0032295	2L	10740762	10737345
FBgn0037653	3R	9008030	9006456
FBgn0030060	X	8714924	8712472
FBgn0262624	3L	1891462	1885657
FBgn0024362	X	1344770	1342106
FBgn0032704	2L	18705703	18704570
FBgn0032587	2L	16532877	16508078
FBgn0083970	2L	8190781	8190297
FBgn0025630	X	2074890	2072413
FBgn0002914	X	15857823	15854832
FBgn0029824	X	5941852	5917097
FBgn0263200	2L	6668033	6666264
FBgn0038854	3R	21101718	21098229
FBgn0037574	3R	8316543	8314784
FBgn0046114	3R	22686510	22685006
FBgn0000667	X	2042311	2023822
FBgn0001986	2L	15755900	15752263
FBgn0034118	2R	16345828	16344377
FBgn0020300	3L	18145418	18139402
FBgn0010350	3L	8131675	8127762
FBgn0037142	3L	21949866	21942221
FBgn0032988	2L	22258260	22249876
FBgn0029823	X	5916797	5913067
FBgn0031881	2L	7028959	7027526
FBgn0032790	2L	19490104	19488682
FBgn0019932	2L	10341503	10339457
FBgn0029840	X	6090201	6082634
FBgn0030088	X	9108354	9107069
FBgn0037138	3L	21841356	21836665
FBgn0003502	2L	8301079	8258373
FBgn0027588	X	21605264	21600502
FBgn0032032	2L	8378206	8377035
FBgn0027783	2R	14852653	14848621
FBgn0045823	3L	9717716	9714324
FBgn0038490	3R	17151630	17150587
FBgn0038401	3R	16149636	16147029
FBgn0016726	2R	21294404	21293768
FBgn0031628	2L	4796581	4794549
FBgn0051864	2L	11996723	11995740
FBgn0037235	3R	4339914	4337755
FBgn0050005	2R	9608350	9607292
FBgn0031573	2L	3813410	3810801
FBgn0035311	3L	2172773	2171644
FBgn0044452	3L	2780677	2774338
FBgn0038741	3R	19877514	19875974
FBgn0042177	3L	16608146	16603053
FBgn0010417	3L	19601382	19599088
FBgn0020909	X	13758598	13757179
FBgn0052644	X	12970056	12967888
FBgn0033816	2R	13239468	13237256
FBgn0263025	3R	27696531	27695235
FBgn0261790	2L	7885450	7884930
FBgn0037372	3R	5754774	5753318
FBgn0037569	3R	8308645	8307473
FBgn0034062	2R	16011438	16009401
FBgn0031126	X	20661425	20657122
FBgn0035285	3L	1869491	1865430
FBgn0263102	2R	10617280	10557888
FBgn0031710	2L	5523898	5521281
FBgn0284255	2L	6125911	6125132
FBgn0287603	X	21527105	21520175
FBgn0260004	3R	21168205	21165167
FBgn0020224	3L	8432246	8424954
FBgn0030160	X	9885044	9884442
FBgn0033454	2R	9850642	9848061
FBgn0031356	2L	1710421	1707132
FBgn0044324	3L	22878984	22873702
FBgn0031245	2L	291795	283385
FBgn0035980	3L	9365240	9364350
FBgn0050008	2R	9891141	9889878
FBgn0016694	3L	7867369	7811458
FBgn0003612	2R	9122000	9116122
FBgn0260431	3L	9435399	9433686
FBgn0039859	3R	31616160	31615284
FBgn0039800	3R	30745263	30744605
FBgn0063392	2L	9894285	9894205
FBgn0031305	2L	1134098	1132332
FBgn0031053	X	19663971	19659442
FBgn0017448	3R	31758637	31755356
FBgn0032727	2L	18957311	18955481
FBgn0042083	2R	6748954	6746381
FBgn0036764	3L	17856794	17852624
FBgn0085732	2R	1213666	1211067
FBgn0033846	2R	13513112	13506430
FBgn0032303	2L	10820485	10819107
FBgn0005654	2R	13206547	13202728
FBgn0052088	3L	11732016	11728348
FBgn0062440	2R	18147997	18147297
FBgn0261266	2L	11989882	11988735
FBgn0038012	3R	12325210	12323521
FBgn0035248	3L	1645983	1645467
FBgn0034970	2R	24068485	24065975
FBgn0035402	3L	3148358	3145405
FBgn0010397	2R	14575771	14570810
FBgn0085212	2L	9890772	9890061
FBgn0014906	2L	3169462	3163645
FBgn0260935	3R	9245869	9240757
FBgn0034611	2R	21285679	21282298
FBgn0027655	3R	28734816	28696242
FBgn0025382	X	1476974	1473884
FBgn0031677	2L	5055016	5054579
FBgn0025394	X	1517615	1483479
FBgn0250848	3L	13996571	13994231
FBgn0024230	2L	19444750	19442833
FBgn0040512	3L	16673555	16671664
FBgn0051098	3R	25292977	25291370
FBgn0063389	2L	9894544	9894477
FBgn0267160	3R	15140121	15136985
FBgn0003861	3R	29920289	29914521
FBgn0029801	X	5759751	5755574
FBgn0036515	3L	15585347	15583638
FBgn0267726	2L	19183787	19183093
FBgn0027579	3R	27933077	27925191
FBgn0031228	2L	156030	114726
FBgn0010434	2R	19243751	19229063
FBgn0034307	2R	18160310	18158257
FBgn0000996	2R	15380988	15376619
FBgn0032047	2L	8490546	8488981
FBgn0051710	2L	9705954	9702442
FBgn0050089	2R	15762044	15727381
FBgn0033988	2R	14991336	14981263
FBgn0032049	2L	8496307	8494893
FBgn0050026	2R	11409449	11408576
FBgn0003483	3R	15844415	15837419
FBgn0035715	3L	6756497	6754017
FBgn0261859	3R	15131926	15095957
FBgn0014032	X	8464438	8463296
FBgn0261274	3L	4173789	4170404
FBgn0038808	3R	20580764	20580115
FBgn0025676	3L	710607	708601
FBgn0036900	3L	19687353	19683941
FBgn0010315	X	15909676	15906822
FBgn0015299	2L	8211938	8211347
FBgn0250815	3L	6040135	6039155
FBgn0032140	2L	9737949	9736645
FBgn0266719	3R	25064348	25056286
FBgn0031304	2L	1132411	1129316
FBgn0283649	3L	15958433	15956550
FBgn0039430	3R	26470008	26461527
FBgn0036036	3L	9720464	9719328
FBgn0026086	X	1788065	1773725
FBgn0025615	X	4650032	4648592
FBgn0004592	3L	15656010	15654472
FBgn0038412	3R	16308700	16305758
FBgn0287423	3L	13357223	13356376
FBgn0035878	3L	8346382	8344421
FBgn0036484	3L	15146379	15144355
FBgn0038601	3R	18301728	18300195
FBgn0022935	3L	6189123	6185830
FBgn0086687	3R	12447616	12439600
FBgn0033460	2R	9882357	9876232
FBgn0024733	3L	23095471	23093190
FBgn0020513	X	12760617	12757036
FBgn0023477	2R	23942114	23940410
FBgn0035529	3L	4293432	4292482
FBgn0003486	3L	5592571	5590083
FBgn0034921	2R	23890276	23888764
FBgn0020279	2R	8078815	8067977
FBgn0035771	3L	7364366	7360561
FBgn0038196	3R	14036398	14035018
FBgn0031950	2L	7800058	7796314
FBgn0004049	3R	13434984	13428867
FBgn0000117	X	1900646	1891401
FBgn0030545	X	14200907	14200178
FBgn0016978	2L	6971737	6968711
FBgn0010348	3L	22872231	22868380
FBgn0002567	2R	9186342	9177864
FBgn0039132	3R	23962555	23958651
FBgn0265193	2R	24871509	24870108
FBgn0032421	2L	12174091	12172981
FBgn0262679	3L	54751	53873
FBgn0031483	2L	2976862	2974859
FBgn0039271	3R	25070914	25069927
FBgn0051548	3R	5636852	5635901
FBgn0021761	2L	11010921	11004820
FBgn0037607	3R	8673702	8667868
FBgn0002044	2L	19497978	19493251
FBgn0038316	3R	15320069	15318203
FBgn0011760	X	4702034	4687800
FBgn0033205	2R	7667343	7665828
FBgn0035438	3L	3328626	3326265
FBgn0038292	3R	15141715	15139958
FBgn0015818	X	6257596	6255822
FBgn0036043	3L	9786466	9763544
FBgn0036988	3L	20430475	20427962
FBgn0032420	2L	12172586	12171204
FBgn0028694	2L	5059790	5058404
FBgn0021750	3R	15343218	15340667
FBgn0028990	2L	6673347	6671065
FBgn0004647	X	3172221	3134870
FBgn0003607	2L	8211122	8209626
FBgn0082945	3L	1666745	1666665
FBgn0034021	2R	15482834	15472175
FBgn0002736	2R	21129737	21128577
FBgn0052579	X	16325768	16323286
FBgn0053129	2L	10970275	10964905
FBgn0262656	X	3391697	3373159
FBgn0036994	3L	20452864	20450532
FBgn0040751	2R	14157488	14157050
FBgn0011785	3R	24328619	24319000
FBgn0037110	3L	21636251	21635305
FBgn0025463	X	13159508	13157445
FBgn0036696	3L	17045038	17044401
FBgn0032205	2L	10269904	10268872
FBgn0024314	2L	1170365	1167172
FBgn0022097	2R	15542498	15541435
FBgn0030411	X	12631111	12629878
FBgn0086068	3L	3221427	3221350
FBgn0034853	2R	23371459	23366866
FBgn0025866	3L	9893319	9888762
FBgn0037200	3L	22873702	22872200
FBgn0035443	3L	3376649	3374282
FBgn0039013	3R	22726414	22724884
FBgn0050414	2R	23385468	23384200
FBgn0036742	3L	17638001	17633449
FBgn0085437	X	10230088	10220110
FBgn0026679	X	8558781	8555239
FBgn0027568	2L	10362707	10358134
FBgn0028543	2L	13967018	13965012
FBgn0030685	X	15760733	15751674
FBgn0039756	3R	30202998	30196360
FBgn0037350	3R	5624125	5622119
FBgn0025814	X	21044107	21042125
FBgn0015239	3L	21497494	21494019
FBgn0002891	2R	7801044	7793625
FBgn0035632	3L	5768794	5767017
FBgn0038471	3R	17041895	17040682
FBgn0051092	3R	25740465	25698727
FBgn0086706	3L	8974765	8972056
FBgn0004584	2L	2972508	2969773
FBgn0024366	X	1341587	1329518
FBgn0082582	3R	30578905	30532607
FBgn0039259	3R	25025017	25024473
FBgn0031640	2L	4852640	4850641
FBgn0014427	3R	29201770	29200454
FBgn0036919	3L	19927175	19924943
FBgn0263706	X	17561180	17456169
FBgn0022893	2L	21629932	21626309
FBgn0039668	3R	29503797	29499025
FBgn0034346	2R	18430333	18426421
FBgn0031771	2L	6062757	6060842
FBgn0034529	2R	20628315	20623547
FBgn0027615	3L	10886471	10884261
FBgn0015776	2L	6786861	6778555
FBgn0036910	3L	19813339	19810403
FBgn0263746	2L	16729681	16728035
FBgn0033924	2R	14355674	14352231
FBgn0005674	3R	23958391	23952136
FBgn0036301	3L	12537315	12535426
FBgn0039141	3R	24042982	24038215
FBgn0265542	2L	16889530	16888507
FBgn0264702	3L	15108935	15108001
FBgn0261963	2L	5467610	5461639
FBgn0032801	2L	19530305	19526910
FBgn0003656	X	7968236	7956820
FBgn0082953	3L	9429518	9429374
FBgn0052485	3L	3051765	3050323
FBgn0032782	2L	19435841	19432574
FBgn0039687	3R	29724950	29724159
FBgn0260985	3L	4136038	4134860
FBgn0085245	2R	7705095	7703506
FBgn0261397	2R	7508625	7500147
FBgn0031664	2L	4981592	4979513
FBgn0022724	X	18103482	18101970
FBgn0038465	3R	17007208	17002875
FBgn0052528	X	19748458	19746041
FBgn0263864	2R	17026703	17020027
FBgn0287182	3L	28012599	27967244
FBgn0032382	2L	11852881	11849958
FBgn0027581	2R	13593339	13580313
FBgn0035721	3L	6957440	6955991
FBgn0036397	3L	14001880	13999380
FBgn0038737	3R	19862600	19861610
FBgn0043001	X	12017961	12017225
FBgn0027507	2R	5656778	5653676
FBgn0011818	2L	2498846	2492955
FBgn0035760	3L	7321211	7320068
FBgn0266627	2R	10478795	10478043
FBgn0038524	3R	17608541	17606106
FBgn0028482	2L	4331830	4324554
FBgn0259728	2R	9167508	9166566
FBgn0052278	3L	3171767	3169286
FBgn0264607	4	1053703	1035288
FBgn0265778	2L	6332789	6323767
FBgn0027453	2L	10856644	10854435
FBgn0015245	X	11112308	11108482
FBgn0039487	3R	27112270	27108467
FBgn0004629	3R	14569644	14569103
FBgn0038827	3R	20816190	20810804
FBgn0264305	3L	8954272	8932235
FBgn0031474	2L	2868548	2857164
FBgn0029514	3L	1352853	1351116
FBgn0038788	3R	20330915	20328465
FBgn0086533	3L	27268023	27267954
FBgn0019637	3R	5615939	5613358
FBgn0052221	3L	19836413	19834670
FBgn0052177	3L	17654280	17647442
FBgn0031288	2L	856639	855337
FBgn0260741	3R	11962805	11960883
FBgn0030435	X	12912070	12909953
FBgn0033427	2R	9584545	9581761
FBgn0038984	3R	22547846	22543693
FBgn0034046	2R	15855645	15794000
FBgn0037519	3R	7802793	7799264
FBgn0250838	2R	23386463	23385464
FBgn0050169	2R	24529581	24526172
FBgn0033453	2R	9845512	9842686
FBgn0259876	2R	13142820	13133142
FBgn0267828	2L	10517218	10510672
FBgn0035375	3L	2786010	2782255
FBgn0015286	X	3719635	3704610
FBgn0029970	X	7891646	7889066
FBgn0038950	3R	22365983	22364573
FBgn0035186	3L	1190472	1189588
FBgn0039697	3R	29802945	29801599
FBgn0028886	2L	14851749	14844993
FBgn0261975	2R	13965455	13964653
FBgn0015582	2R	11293174	11290994
FBgn0022213	2L	16825207	16821156
FBgn0031996	2L	8198813	8197193
FBgn0027291	X	19521810	19518428
FBgn0036501	3L	15503769	15500938
FBgn0035537	3L	4367458	4366494
FBgn0037613	3R	8718456	8712906
FBgn0030768	X	16655015	16653220
FBgn0004698	2R	15318239	15311510
FBgn0002021	2L	19051612	19049843
FBgn0036551	3L	15978435	15976870
FBgn0259731	3R	13814648	13813109
FBgn0263493	3L	9386463	9386112
FBgn0013746	2L	8997379	8993818
FBgn0259990	3R	27959245	27957356
FBgn0259224	3L	3510895	3472447
FBgn0015075	3L	22266017	22263369
FBgn0051072	3R	26863130	26842462
FBgn0050105	2R	17592509	17591804
FBgn0010520	2L	9896104	9895287
FBgn0034231	2R	17518186	17517261
FBgn0043070	2R	21517241	21502097
FBgn0003074	2R	8914069	8910900
FBgn0040031	X	23047678	23036066
FBgn0031208	2L	9484	7529
FBgn0030628	X	15333154	15330784
FBgn0041781	2L	10982395	10976772
FBgn0260008	3L	25126171	25120709
FBgn0035084	2R	24945201	24943392
FBgn0030631	X	15350021	15345169
FBgn0040600	3R	24770933	24769351
FBgn0263755	3R	15263458	15259864
FBgn0283472	3L	5810931	5797549
FBgn0043854	2L	6377284	6372388
FBgn0015247	2R	15934825	15932170
FBgn0031868	2L	6911423	6908083
FBgn0031092	X	20168080	20166673
FBgn0039776	3R	30485799	30466050
FBgn0011016	3L	16130983	16129617
FBgn0065046	X	10348337	10348125
FBgn0039882	3R	31810186	31806867
FBgn0284235	2R	10137472	10124293
FBgn0036382	3L	13883056	13878994
FBgn0039451	3R	26725216	26719847
FBgn0264382	X	8484580	8484194
FBgn0029813	X	5815820	5814864
FBgn0051111	3R	25056177	25055076
FBgn0013954	2R	19290962	19290109
FBgn0050443	2R	6655267	6653217
FBgn0265623	2R	13007911	12996501
FBgn0283478	2L	9765338	9763369
FBgn0035371	3L	2772325	2768466
FBgn0250851	2R	17781930	17773964
FBgn0033127	2R	7028082	7025010
FBgn0031253	2L	421450	420895
FBgn0028468	3R	21110834	21108446
FBgn0000357	3L	8727613	8726791
FBgn0030006	X	8143835	8142550
FBgn0069923	3R	3752353	3750363
FBgn0030289	X	11348001	11344506
FBgn0034033	2R	15573991	15573144
FBgn0052831	2L	11279982	11278021
FBgn0039099	3R	23679855	23678895
FBgn0039632	3R	29062975	29059272
FBgn0085475	2R	22647807	22647458
FBgn0036537	3L	15835388	15833795
FBgn0035923	3L	8726108	8721324
FBgn0040020	3L	25115946	25114924
FBgn0040609	3R	27292209	27291535
FBgn0026181	X	16637414	16624012
FBgn0003888	2R	24313099	24305881
FBgn0038099	3R	12980535	12978000
FBgn0086359	3R	10159134	10144668
FBgn0039116	3R	23768984	23767712
FBgn0050051	2R	12436990	12436120
FBgn0053208	3R	10042895	10001554
FBgn0032815	2L	19735980	19732080
FBgn0025335	2R	23865398	23862962
FBgn0053052	3L	17428836	17427305
FBgn0035253	3L	1665064	1654247
FBgn0038868	3R	21216226	21215079
FBgn0030625	X	15297169	15293031
FBgn0040832	3L	8216198	8215280
FBgn0263605	3L	16228737	16226126
FBgn0037338	3R	5557786	5555084
FBgn0011787	3L	8957584	8956791
FBgn0002774	2R	5980778	5974857
FBgn0278608	X	16340624	16333612
FBgn0031062	X	19706417	19704176
FBgn0039927	4	1137919	1126602
FBgn0038768	3R	20034330	20031823
FBgn0035243	3L	1618158	1617348
FBgn0031157	X	21106369	21104695
FBgn0036908	3L	19805080	19803738
FBgn0037718	3R	9589581	9586942
FBgn0051262	3R	17223074	17217116
FBgn0032453	2L	12708680	12707661
FBgn0027079	2R	13202709	13198850
FBgn0036927	3L	20000686	19997714
FBgn0050122	2R	18639270	18632328
FBgn0039690	3R	29741952	29738275
FBgn0026374	X	15793632	15788897
FBgn0034366	2R	18625044	18620466
FBgn0003741	3L	16591050	16590059
FBgn0034727	2R	22420376	22418937
FBgn0038740	3R	19875678	19865417
FBgn0033605	2R	11279683	11278893
FBgn0030341	X	11852530	11850909
FBgn0262160	2L	13060140	13021868
FBgn0031310	2L	1151764	1150766
FBgn0016059	2R	17683499	17672839
FBgn0011742	X	16553968	16548290
FBgn0286813	2R	15387851	15380724
FBgn0036333	3L	13015332	13011976
FBgn0033636	2R	11616045	11577485
FBgn0002973	2L	9464184	9437469
FBgn0037876	3R	11217898	11216535
FBgn0033616	2R	11309829	11307879
FBgn0044020	2R	11679354	11652756
FBgn0265419	3R	8114003	8112699
FBgn0039149	3R	24110010	24109336
FBgn0263490	3R	24623899	24585653
FBgn0030246	X	10899302	10894747
FBgn0023528	X	2270761	2264657
FBgn0015766	3L	5577348	5566919
FBgn0034859	2R	23402309	23396770
FBgn0027948	3R	16060675	16050801
FBgn0037359	3R	5656336	5655139
FBgn0260799	2R	4609492	4595288
FBgn0266929	3L	3329597	3329281
FBgn0036059	3L	9903031	9899241
FBgn0022702	3L	1755934	1752328
FBgn0001941	2L	5988854	5986348
FBgn0033871	2R	13825572	13824858
FBgn0033449	2R	9838481	9836985
FBgn0020412	3L	11093193	11078752
FBgn0039665	3R	29493518	29491524
FBgn0029996	X	8094064	8087544
FBgn0037270	3R	4714182	4712882
FBgn0283666	2R	24065405	24063051
FBgn0029161	2L	6048706	6046516
FBgn0028487	3R	13700838	13695263
FBgn0003676	3R	22491439	22489105
FBgn0024989	X	350504	279703
FBgn0023506	X	8463349	8461479
FBgn0003046	2L	7022470	7021682
FBgn0003882	3R	4389813	4387742
FBgn0014184	2R	12174264	12166295
FBgn0261394	2R	20996118	20994900
FBgn0037473	3R	7128027	7126271
FBgn0085284	3L	18870897	18870224
FBgn0261535	2L	14355085	14352594
FBgn0032642	2L	17482037	17481231
FBgn0013983	2R	18413599	18409796
FBgn0039406	3R	26059267	26058420
FBgn0031023	X	19518402	19495505
FBgn0012034	3L	21280243	21270722
FBgn0266709	3L	13026437	13024763
FBgn0031145	X	21041467	21035469
FBgn0265962	2R	21709595	21708945
FBgn0041100	3L	21196853	21194754
FBgn0003067	2R	18539416	18536767
FBgn0053138	2R	13174796	13171401
FBgn0085362	X	2277781	2275822
FBgn0039213	3R	24634714	24625671
FBgn0036565	3L	16090392	16087627
FBgn0037117	3L	21683231	21680050
FBgn0028700	2L	11130645	11128932
FBgn0010303	X	13090434	13079205
FBgn0033438	2R	9683858	9611139
FBgn0030808	X	16956234	16943290
FBgn0036926	3L	19996269	19991887
FBgn0040089	X	19713045	19706418
FBgn0031772	2L	6063671	6062989
FBgn0013531	2L	8072848	8071812
FBgn0038272	3R	14893954	14892392
FBgn0032835	2L	19963844	19962679
FBgn0032005	2L	8220741	8218071
FBgn0036258	3L	12146097	12143446
FBgn0036192	3L	11691399	11689631
FBgn0266668	3R	26052257	26049731
FBgn0267977	X	15475400	15472804
FBgn0000562	2R	23746829	23734904
FBgn0015000	2L	4948324	4945579
FBgn0036686	3L	17020270	17016536
FBgn0004907	2R	10109687	10099677
FBgn0050503	2R	7445792	7443824
FBgn0035768	3L	7347123	7345698
FBgn0032681	2L	18484513	18472964
FBgn0024998	X	2713960	2711756
FBgn0031536	2L	3457064	3453697
FBgn0036641	3L	16581547	16580398
FBgn0025740	4	43778	32478
FBgn0037379	3R	5799994	5794705
FBgn0027339	3L	22835194	22789233
FBgn0039204	3R	24529815	24528047
FBgn0032515	2L	13385671	13382652
FBgn0029079	2R	17591881	17590964
FBgn0004924	X	15328029	15319479
FBgn0259700	X	16104946	16093059
FBgn0025558	3L	16612950	16612486
FBgn0027601	X	14953532	14933670
FBgn0003321	X	10847092	10832752
FBgn0286828	3R	18677539	18674626
FBgn0033095	2R	6715892	6699695
FBgn0032290	2L	10730302	10728978
FBgn0005671	3R	12627829	12623762
FBgn0045800	2R	17703344	17699097
FBgn0261854	2R	14962969	14944458
FBgn0262972	3R	11256123	11247631
FBgn0014018	3R	9047977	9044183
FBgn0016076	2L	5311223	5288944
FBgn0013548	2R	23705403	23702477
FBgn0261800	2L	7820771	7811438
FBgn0261479	3R	31747558	31746445
FBgn0003638	X	1046040	1012779
FBgn0005391	X	10052636	10050951
FBgn0022770	X	20248203	20244647
FBgn0028837	3R	22582033	22580773
FBgn0266538	3R	22034286	22032150
FBgn0034599	2R	21170010	21168930
FBgn0043799	3R	24878827	24877045
FBgn0034530	2R	20633506	20628186
FBgn0027081	2L	12107170	12103751
FBgn0259709	2R	21666108	21664126
FBgn0035254	3L	1666594	1665138
FBgn0011655	3R	31615375	31611046
FBgn0036967	3L	20309511	20299410
FBgn0266369	2L	20922876	20919094
FBgn0035612	3L	5551159	5538411
FBgn0011509	3L	8720225	8718949
FBgn0267912	X	16587172	16560684
FBgn0035132	3L	342915	332801
FBgn0020647	3R	24031827	23997538
FBgn0031816	2L	6465669	6459015
FBgn0030217	X	10599169	10596122
FBgn0036906	3L	19801291	19798975
FBgn0031119	X	20515828	20511544
FBgn0004872	2L	10987420	10982205
FBgn0036489	3L	15163628	15160876
FBgn0035696	3L	6256665	6245933
FBgn0037644	3R	8945020	8942954
FBgn0260747	X	17150647	17149001
FBgn0025726	4	912331	867824
FBgn0267812	3R	4737908	4737500
FBgn0003977	2R	23366355	23360192
FBgn0042111	3R	27245249	27242335
FBgn0036892	3L	19612199	19607857
FBgn0263199	3L	8986091	8982212
FBgn0263705	X	10964046	10930840
FBgn0032454	2L	12712952	12708792
FBgn0038582	3R	18221473	18220526
FBgn0037024	3L	20800081	20798645
FBgn0037891	3R	11246862	11244302
FBgn0028408	2R	9302821	9291856
FBgn0262572	2R	11249933	11249594
FBgn0030528	X	13812870	13811684
FBgn0027600	2L	10038954	10032690
FBgn0033902	2R	14164825	14163066
FBgn0042134	3L	18673324	18668153
FBgn0027090	3R	25265721	25263267
FBgn0026575	X	16438454	16422831
FBgn0040718	2L	2007193	2006763
FBgn0033526	2R	10468540	10466001
FBgn0010660	2R	22924742	22918937
FBgn0037816	3R	10416046	10414218
FBgn0020385	3R	10703316	10696534
FBgn0014163	3L	16411828	16402796
FBgn0002780	3R	32054974	32052060
FBgn0011566	X	2608876	2606680
FBgn0034758	2R	22661389	22657901
FBgn0031319	2L	1182454	1177690
FBgn0037737	3R	9742844	9740899
FBgn0030518	X	13739177	13737942
FBgn0050085	2R	15869147	15864309
FBgn0031048	X	19642869	19641191
FBgn0034073	2R	16102608	16099306
FBgn0031830	2L	6559308	6557800
FBgn0086054	3R	9355387	9355313
FBgn0053260	3L	14761844	14760520
FBgn0030701	X	15875607	15870183
FBgn0053213	3R	27919460	27918182
FBgn0024183	2L	15070316	15062931
FBgn0036888	3L	19589111	19586253
FBgn0250786	2L	2987723	2979562
FBgn0260857	3L	19262437	19261394
FBgn0034194	2R	17114360	17108844
FBgn0033688	2R	12162998	12154258
FBgn0037709	3R	9557776	9555785
FBgn0039680	3R	29680257	29675651
FBgn0032848	2L	20096253	20093972
FBgn0025637	X	657899	656114
FBgn0000426	2R	12184310	12183844
FBgn0050403	2R	21711613	21709895
FBgn0264747	3L	18072123	18070300
FBgn0028292	X	9259202	9256168
FBgn0038617	3R	18402716	18400373
FBgn0263852	2L	8384137	8383612
FBgn0029095	2L	868354	861849
FBgn0001099	3L	15511047	15509445
FBgn0058002	3L	24977118	24976254
FBgn0032235	2L	10384723	10382263
FBgn0000928	X	2724158	2720468
FBgn0266418	3R	22683827	22639808
FBgn0037031	3L	20844340	20841987
FBgn0025571	3R	17545148	17540421
FBgn0036302	3L	12572542	12537513
FBgn0039140	3R	24038847	24034362
FBgn0039531	3R	27636060	27634625
FBgn0267184	X	10824627	10824269
FBgn0035951	3L	8989135	8986710
FBgn0035158	3L	708205	705948
FBgn0037370	3R	5738013	5736748
FBgn0051550	3R	5489489	5485543
FBgn0032248	2L	10430918	10429920
FBgn0031574	2L	3867507	3862668
FBgn0052772	X	4915161	4909102
FBgn0031756	2L	5967752	5965391
FBgn0050392	2R	21292181	21290914
FBgn0015905	2L	1080803	1077948
FBgn0039969	2R	5604834	5603587
FBgn0263832	3L	4042597	4040529
FBgn0012058	3L	7249340	7245481
FBgn0036419	3L	14329885	14329346
FBgn0004510	3R	26912886	26910775
FBgn0037702	3R	9527237	9516007
FBgn0002561	X	410817	409721
FBgn0015615	X	16593439	16588996
FBgn0010548	2R	7477162	7466879
FBgn0033352	2R	8933103	8928169
FBgn0010497	2L	12034122	12027438
FBgn0000283	3R	15275241	15270432
FBgn0002924	3R	29807127	29804290
FBgn0031897	2L	7220033	7204538
FBgn0260964	2R	13534251	13513132
FBgn0034177	2R	17003599	17001994
FBgn0250820	3R	21140365	21138270
FBgn0264495	3R	6449274	6406855
FBgn0029860	X	6295345	6294517
FBgn0262582	3R	20303942	20252770
FBgn0263111	X	11985087	11931280
FBgn0038224	3R	14327735	14326947
FBgn0058160	3L	26229433	26215815
FBgn0028622	2R	20583591	20563034
FBgn0028474	X	5670652	5666052
FBgn0030511	X	13684616	13682952
FBgn0034495	2R	20276142	20274597
FBgn0262714	3L	12813036	12805902
FBgn0264901	3R	24231719	24231186
FBgn0025631	X	2050120	2044292
FBgn0002989	2L	2992759	2989594
FBgn0031495	2L	3032300	3030539
FBgn0030562	X	14289393	14288084
FBgn0053182	2R	13198337	13176553
FBgn0259824	3L	15992464	15988236
FBgn0032400	2L	12046118	12045343
FBgn0032390	2L	11990979	11989936
FBgn0036290	3L	12501311	12498106
FBgn0039066	3R	23255071	23251563
FBgn0033000	2R	4830587	4829246
FBgn0010213	2R	16773915	16772785
FBgn0033236	2R	7955882	7942043
FBgn0260742	3R	11967691	11964674
FBgn0260962	3R	13056725	13052245
FBgn0265178	2R	16199555	16197042
FBgn0031270	2L	604430	602813
FBgn0035830	3L	7977849	7976406
FBgn0026393	2R	7922604	7920835
FBgn0037796	3R	10189603	10171156
FBgn0035423	3L	3224650	3223341
FBgn0034897	2R	23734846	23713900
FBgn0000392	2L	6674780	6663664
FBgn0004400	2R	17633516	17628491
FBgn0266518	2R	6662118	6660645
FBgn0039902	4	314087	310930
FBgn0037443	3R	6405895	6389162
FBgn0015283	3L	21538582	21537000
FBgn0052409	3L	5900936	5899528
FBgn0026737	3R	15363857	15362796
FBgn0283440	2L	15072133	15061656
FBgn0000405	2R	22806948	22803521
FBgn0030100	X	9195333	9193898
FBgn0035902	3L	8514921	8513874
FBgn0265761	X	12622771	12622212
FBgn0034299	2R	18094900	18093723
FBgn0033032	2R	5672800	5671741
FBgn0029714	X	4553006	4551973
FBgn0266489	2R	13593339	13580586
FBgn0284227	X	13590570	13563823
FBgn0031318	2L	1177589	1173009
FBgn0032488	2L	13224545	13222587
FBgn0022768	X	4686903	4679988
FBgn0035827	3L	7937258	7936373
FBgn0037902	3R	11437523	11435850
FBgn0030485	X	13413074	13409369
FBgn0038407	3R	16203083	16198000
FBgn0083952	3L	19806036	19805241
FBgn0030803	X	16888729	16886818
FBgn0283467	2L	15256304	15254819
FBgn0010762	3L	10690734	10664739
FBgn0001961	2L	13829741	13827941
FBgn0034335	2R	18399223	18398393
FBgn0085271	3L	12534403	12533996
FBgn0259170	X	10325958	10266792
FBgn0036838	3L	19000608	18997875
FBgn0265717	X	10893676	10893189
FBgn0000615	2R	20671083	20667427
FBgn0036973	3L	20347942	20345736
FBgn0039417	3R	26188807	26187018
FBgn0035518	3L	4259152	4255991
FBgn0051875	2L	10002736	9995561
FBgn0034140	2R	16576586	16574579
FBgn0014391	X	15849258	15847859
FBgn0033627	2R	11370287	11366710
FBgn0016794	3L	2595590	2589414
FBgn0010406	3L	7972449	7970588
FBgn0036730	3L	17480141	17479096
FBgn0032620	2L	16902218	16900535
FBgn0017545	4	67207	65225
FBgn0261793	X	8433011	8409272
FBgn0010287	2L	8073948	8072895
FBgn0264561	3L	21507538	21497549
FBgn0028645	2L	15962435	15905134
FBgn0027539	3R	24814012	24805445
