#SUBMITTED ID	LOCATION_ARM	LOCATION_MAX	LOCATION_MIN
FBgn0085369	2L	3692114	3662745
FBgn0267527	3L	8056208	8055801
FBgn0031925	2L	7607701	7605600
FBgn0259098	X	7411906	7411267
FBgn0020509	3L	2740228	2739750
FBgn0264350	2L	16179188	16178318
FBgn0039380	3R	25872670	25856154
FBgn0035431	3L	3303112	3299336
FBgn0265792	2L	10802801	10801595
FBgn0042119	3L	6132109	6131242
FBgn0260000	2L	20264424	20263419
FBgn0037166	3L	22473509	22470556
FBgn0265925	3L	11247232	11246885
FBgn0019940	3R	15484699	15483158
FBgn0030577	X	14776299	14775308
FBgn0034317	2R	18188573	18187707
FBgn0261714	3R	12166186	12162887
FBgn0051463	3R	8293609	8292335
FBgn0050462	2R	16998594	16995991
FBgn0262961	2R	17255737	17255241
FBgn0261356	3R	10782267	10780965
FBgn0265678	2L	3288591	3287822
FBgn0262971	3R	19921310	19920597
FBgn0030846	X	17591706	17588865
FBgn0042189	2L	6800894	6799946
FBgn0260479	2L	7738809	7734415
FBgn0036652	3L	16676264	16673964
FBgn0040106	2L	621201	620298
FBgn0034471	2R	19712932	19712345
FBgn0031853	2L	6736149	6732866
FBgn0259229	2L	1229802	1219293
FBgn0262360	2R	13601099	13600645
FBgn0266915	2L	10442204	10441820
FBgn0051419	3R	17285421	17284648
FBgn0052944	3R	4419578	4407227
FBgn0261683	2L	6130651	6127872
FBgn0265205	3R	21224589	21223623
FBgn0039290	3R	25214255	25199818
FBgn0040509	2L	12921008	12916814
FBgn0037005	3L	20507375	20506032
FBgn0085280	3L	17683581	17671622
FBgn0036222	3L	11924757	11922610
FBgn0052677	X	10710947	10627737
FBgn0051380	3R	25789455	25787997
FBgn0033502	2R	10269205	10265057
FBgn0029771	X	5518771	5516608
FBgn0267317	3L	13287186	13286388
FBgn0266357	2L	1345840	1345501
FBgn0266949	3L	127666	127321
FBgn0035657	3L	6011021	6009446
FBgn0265963	2R	21728195	21727495
FBgn0032868	2L	20635167	20634515
FBgn0015574	3R	7528777	7524567
FBgn0267632	3L	22880399	22879259
FBgn0284238	2R	10211347	10209724
FBgn0037230	3R	4294840	4292274
FBgn0031758	2L	5971025	5969859
FBgn0038355	3R	15746411	15744654
FBgn0286873	2R	21498818	21498581
FBgn0031653	2L	4950767	4949941
FBgn0267005	2L	3854994	3854288
FBgn0288232	2R	14886947	14885264
FBgn0030163	X	9964878	9963453
FBgn0038207	3R	14132072	14130680
FBgn0054044	3R	13714204	13712469
FBgn0266434	X	14882586	14875370
FBgn0028938	2L	13923553	13920707
FBgn0037125	3L	21734788	21734099
FBgn0259960	2L	11753555	11752973
FBgn0030624	X	15272405	15271036
FBgn0051960	2L	3785622	3784947
FBgn0031171	X	21317522	21307586
FBgn0267150	3R	13786583	13785806
FBgn0050203	2R	12313834	12310689
FBgn0020280	3R	4878533	4876005
FBgn0038846	3R	21017120	21015949
FBgn0030979	X	19067792	19056911
FBgn0034601	2R	21178636	21177754
FBgn0023178	3R	26456141	26455462
FBgn0032048	2L	8506845	8491868
FBgn0038218	3R	14262418	14261391
FBgn0265817	2L	20948170	20947135
FBgn0000078	2R	17126369	17124764
FBgn0002842	3L	21406738	21405425
FBgn0036447	3L	14769283	14767703
FBgn0045827	2L	16005461	16004325
FBgn0028986	2L	20837985	20836621
FBgn0265904	2L	18292092	18291682
FBgn0025627	X	2069688	2068592
FBgn0029701	X	4266669	4266097
FBgn0028987	2L	8241800	8240414
FBgn0262483	3R	15402543	15374635
FBgn0261277	X	11153990	11152484
FBgn0036260	3L	12175482	12164205
FBgn0265798	2L	12025202	12024056
FBgn0267633	3L	22177599	22176423
FBgn0267586	2R	9075951	9075158
FBgn0033834	2R	13399368	13394615
FBgn0033658	2R	11863252	11862537
FBgn0032797	2L	19517204	19508953
FBgn0262379	3R	26861407	26861349
FBgn0262812	2R	8592969	8592195
FBgn0265689	2L	11589181	11588576
FBgn0286031	3R	12646077	12645719
FBgn0035022	2R	24536791	24536190
FBgn0004428	3L	1213406	1212827
FBgn0038656	3R	18902264	18901663
FBgn0039448	3R	26693590	26692546
FBgn0262819	2R	11845099	11844378
FBgn0265265	X	7407854	7407208
FBgn0286040	X	16613274	16612777
FBgn0053986	3L	15525253	15524325
FBgn0263020	2R	12241872	12241218
FBgn0264486	3L	12892162	12889770
FBgn0265890	3L	20105544	20104503
FBgn0266942	3L	17947700	17947192
FBgn0032652	2L	17592299	17591315
FBgn0040355	X	2894232	2890768
FBgn0050286	2R	21536795	21535716
FBgn0052703	X	9267698	9261376
FBgn0264440	2L	16862431	16861497
FBgn0053465	2R	15821114	15819114
FBgn0261627	2L	8782500	8781799
FBgn0035954	3L	9007249	9005196
FBgn0262904	3R	25906766	25902846
FBgn0051371	3R	30503506	30501124
FBgn0034415	2R	19055924	19055231
FBgn0264554	3L	21498830	21496393
FBgn0004172	3R	7366262	7365850
FBgn0039129	3R	23933530	23932729
FBgn0263248	3L	11581019	11580829
FBgn0085411	3L	9884493	9878985
FBgn0261580	2R	19945877	19944263
FBgn0052299	3L	2390989	2389583
FBgn0039807	3R	30876186	30874365
FBgn0046697	Y	1884846	1636574
FBgn0040725	2L	776941	776536
FBgn0039523	3R	27533934	27520866
FBgn0262604	3R	8821098	8819618
FBgn0063261	3R	16751334	16750741
FBgn0082961	3R	5596340	5596201
FBgn0038832	3R	20844981	20842140
FBgn0052249	3L	4471012	4470001
FBgn0267629	3L	22608370	22607749
FBgn0265314	3R	27319246	27318328
FBgn0028979	2L	22025734	22019208
FBgn0264825	3R	21535367	21534429
FBgn0032462	2L	12967810	12966590
FBgn0266587	2L	17585095	17584725
FBgn0036941	3L	20133268	20132032
FBgn0052686	X	10375316	10371717
FBgn0032402	2L	12052049	12049418
FBgn0036956	3L	20233255	20231669
FBgn0266827	2L	5942584	5941995
FBgn0050267	2R	22758995	22756165
FBgn0266988	3L	5983870	5983670
FBgn0262513	2R	16948224	16947658
FBgn0262623	3L	13300152	13299841
FBgn0029700	X	4252790	4251870
FBgn0034428	2R	19288995	19287983
FBgn0262233	3R	16618882	16618766
FBgn0029770	X	5502782	5501476
FBgn0265444	2R	17389081	17386841
FBgn0028422	3R	20652450	20648595
FBgn0034828	2R	23158185	23157577
FBgn0053667	X	6472378	6471673
FBgn0037662	3R	9179098	9177517
FBgn0000439	3R	6802428	6791836
FBgn0029722	X	4707504	4705309
FBgn0083031	2L	20421438	20421304
FBgn0040510	2L	12925453	12921091
FBgn0035817	3L	7755168	7754409
FBgn0264604	3L	8231697	8230961
FBgn0002734	3R	25998633	25997621
FBgn0050195	2R	22647245	22646616
FBgn0034095	2R	16234087	16230198
FBgn0000442	2L	790798	786153
FBgn0038874	3R	21265134	21247011
FBgn0001112	3R	7265703	7252063
FBgn0284247	2L	714983	640013
FBgn0037291	3R	4984232	4981999
FBgn0266864	2R	23721007	23720320
FBgn0266536	3L	13215699	13215267
FBgn0263049	2L	18473132	18455717
FBgn0039838	3R	31260049	31257599
FBgn0262562	3R	17794490	17768272
FBgn0030116	X	9260522	9259218
FBgn0035412	3L	3188106	3187563
FBgn0265153	2L	224708	223519
FBgn0264087	2L	7675078	7642005
FBgn0264873	2L	1504204	1500830
FBgn0266789	3L	13298719	13298211
FBgn0266875	2L	3211156	3210515
FBgn0086519	2R	11278445	11277957
FBgn0034005	2R	15262873	15258761
FBgn0002931	2L	87387	82421
FBgn0260499	2R	11451604	11442505
FBgn0287695	2L	6488756	6487342
FBgn0264427	3R	5523120	5522299
FBgn0262790	2R	10353114	10352456
FBgn0034844	2R	23326745	23323659
FBgn0039022	3R	22761076	22758810
FBgn0035512	3L	4212915	4211964
FBgn0262535	3L	3714717	3714027
FBgn0032856	2L	20382356	20376981
FBgn0036602	3L	16308480	16307846
FBgn0012009	3L	13433718	13433646
FBgn0266391	2R	13671964	13671649
FBgn0261997	3L	17791486	17791079
FBgn0038752	3R	19925371	19921744
FBgn0004173	3R	7365627	7365160
FBgn0034290	2R	18043744	18042296
FBgn0036228	3L	11953317	11952301
FBgn0000287	2L	11373636	11358873
FBgn0003382	2R	11336463	11324314
FBgn0264441	2L	11206092	11205528
FBgn0002936	2L	878270	877302
FBgn0264572	3L	20391387	20389853
FBgn0038173	3R	13709129	13706757
FBgn0039286	3R	25192806	25184383
FBgn0262330	3L	21574121	21574014
FBgn0261628	2L	13931362	13930322
FBgn0267119	3R	6893462	6892918
FBgn0050458	2R	17159038	17158325
FBgn0286782	2R	8985900	8969346
FBgn0039264	3R	25047409	25046323
FBgn0266708	2R	15688985	15687388
FBgn0085191	2L	11533756	11531820
FBgn0266087	2R	24860177	24859260
FBgn0037408	3R	6195403	6187315
FBgn0085352	X	12071263	12070437
FBgn0039463	3R	26949682	26947830
FBgn0037275	3R	4780302	4777497
FBgn0037167	3L	22475792	22474795
FBgn0266224	2L	21868020	21866854
FBgn0283625	2R	10354389	10353368
FBgn0039821	3R	31130666	31127965
FBgn0004780	3R	6693527	6692732
FBgn0286028	3L	22572033	22570364
FBgn0010407	2L	10254686	10251843
FBgn0036609	3L	16326762	16326057
FBgn0267202	3R	16213787	16213488
FBgn0267040	X	4377716	4373981
FBgn0036708	3L	17325518	17324618
FBgn0267992	2L	502236	500873
FBgn0267724	3R	21646603	21646301
FBgn0034247	2R	17584012	17582007
FBgn0267779	3R	29775051	29774324
FBgn0085414	2R	5860831	5804712
FBgn0265752	3L	13344250	13343550
FBgn0051451	3R	23985065	23983503
FBgn0032754	2L	19079028	19077276
FBgn0033659	2R	11866383	11864112
FBgn0001134	3L	17839767	17823333
FBgn0035667	3L	6054443	6053493
FBgn0263399	3R	17912045	17911376
FBgn0262191	2L	16678335	16678240
FBgn0051660	2L	4876792	4852864
FBgn0029864	X	6329828	6309212
FBgn0037037	3L	20960660	20956934
FBgn0031292	2L	885141	877172
FBgn0033368	2R	9060608	9044850
FBgn0038068	3R	12637976	12636540
FBgn0052551	X	18439260	18438868
FBgn0050048	2R	12399142	12394907
FBgn0050333	2R	17604607	17604535
FBgn0265831	X	13390560	13390235
FBgn0085207	2L	4435057	4433908
FBgn0025115	2L	13912652	13912083
FBgn0038045	3R	12427877	12426578
FBgn0005659	3R	27748366	27736538
FBgn0266159	2L	15610746	15610171
FBgn0034085	2R	16178307	16171112
FBgn0039782	3R	30507977	30505987
FBgn0085210	2L	9368434	9367640
FBgn0037987	3R	12049213	12048253
FBgn0033580	2R	11147128	11146289
FBgn0051121	3R	24894605	24881466
FBgn0050324	2R	16288233	16287586
FBgn0264478	3L	8159774	8159361
FBgn0033222	2R	7791170	7790368
FBgn0030230	X	10757666	10749077
FBgn0051874	2L	10191496	10189820
FBgn0034717	2R	22296955	22293400
FBgn0086906	3L	2115611	2039681
FBgn0038204	3R	14112166	14111151
FBgn0039454	3R	26738593	26737610
FBgn0259677	X	22885541	22832399
FBgn0030667	X	15688857	15684947
FBgn0036870	3L	19464759	19464049
FBgn0267948	3R	8517384	8517043
FBgn0266161	2L	15912062	15911691
FBgn0039519	3R	27482904	27478675
FBgn0264950	2L	8205298	8201557
FBgn0039851	3R	31506992	31499235
FBgn0261434	3R	4346646	4345015
FBgn0053547	3R	17916578	17872748
FBgn0032115	2L	9397988	9396999
FBgn0020506	2R	16652699	16651095
FBgn0032335	2L	11071532	11071027
FBgn0038498	3R	17366119	17320004
FBgn0037326	3R	5458394	5414527
FBgn0085420	3L	5442399	5424109
FBgn0036953	3L	20223197	20221814
FBgn0031717	2L	5549614	5547086
FBgn0036712	3L	17344696	17342050
FBgn0028936	2L	13972173	13970177
FBgn0031515	2L	3294706	3291245
FBgn0034605	2R	21217779	21215435
FBgn0267024	2R	12849295	12848139
FBgn0053203	3R	28887709	28870606
FBgn0266114	X	13054689	13054218
FBgn0262807	2R	10353114	10352456
FBgn0000079	2R	17120303	17118636
FBgn0026438	2L	744395	737212
FBgn0265346	2R	10786026	10785714
FBgn0035956	3L	9019246	9012686
FBgn0042126	2L	12036131	12034190
FBgn0267198	3R	16209484	16209248
FBgn0004426	3L	1210726	1210485
FBgn0265828	2L	9120040	9119582
FBgn0011278	3R	21446537	21441577
FBgn0266143	2L	14020325	14019395
FBgn0052643	X	12985071	12984524
FBgn0030223	X	10660671	10657680
FBgn0035742	3L	7128264	7127913
FBgn0267653	3R	27412297	27411671
FBgn0085454	3R	4506365	4504612
FBgn0038156	3R	13464184	13450590
FBgn0037910	3R	11554869	11554145
FBgn0039246	3R	24903048	24901116
FBgn0034182	2R	17046768	17044743
FBgn0050471	2R	15537782	15533520
FBgn0037324	3R	5412406	5407183
FBgn0039438	3R	26626738	26625932
FBgn0023541	X	2175315	2173415
FBgn0052548	X	18440581	18435719
FBgn0029679	X	3831546	3828197
FBgn0265731	3L	10206401	10205620
FBgn0031032	X	19587057	19583617
FBgn0030600	X	15063429	15010137
FBgn0010042	3R	12377907	12377128
FBgn0265881	3L	18456800	18456399
FBgn0267710	3R	20239091	20238507
FBgn0004863	3R	21512814	21499986
FBgn0264986	3R	11638553	11637177
FBgn0267946	3R	7775768	7775410
FBgn0051679	2L	2238251	2237076
FBgn0265813	2L	15810319	15807181
FBgn0052571	X	16732630	16731091
FBgn0263866	2L	5432604	5431842
FBgn0266590	3L	6866439	6865449
FBgn0262000	2L	16245559	16241939
FBgn0033733	2R	12422535	12420475
FBgn0264362	2L	18805347	18804491
FBgn0032966	2L	21903739	21902993
FBgn0003720	3R	30854400	30852315
FBgn0053223	X	8483885	8465690
FBgn0034122	2R	16365895	16363551
FBgn0052061	3L	10464635	10463816
FBgn0053196	2L	4614300	4477462
FBgn0063379	2R	17702238	17702172
FBgn0038359	3R	15781092	15779805
FBgn0000552	3R	6685157	6684445
FBgn0263485	2R	12161303	12161126
FBgn0051141	3R	23924319	23923300
FBgn0037724	3R	9646154	9644978
FBgn0065032	X	17105852	17104571
FBgn0266229	3R	5725321	5724047
FBgn0035567	3L	4688774	4687587
FBgn0040363	X	1176035	1173877
FBgn0036877	3L	19503870	19501010
FBgn0036361	3L	13437136	13435680
FBgn0036747	3L	17729378	17723713
FBgn0265369	2L	3617619	3616296
FBgn0051477	3R	10122320	10121773
FBgn0032478	2L	13184875	13183450
FBgn0031559	2L	3693182	3692699
FBgn0030262	X	11090219	11089290
FBgn0263091	2L	22341291	22340622
FBgn0265449	3R	17519084	17518210
FBgn0286877	X	14860015	14859251
FBgn0034870	2R	23503815	23502946
FBgn0028867	2L	14783110	14781715
FBgn0031690	2L	5215081	5212395
FBgn0011701	3R	18239602	18236192
FBgn0266747	3R	2744800	2744304
FBgn0040092	2R	9816600	9815510
FBgn0263390	3R	22998528	22981459
FBgn0267456	3L	176104	175138
FBgn0051454	3R	8523520	8521658
FBgn0264468	3L	20266200	20265598
FBgn0039040	3R	23035563	23033284
FBgn0034647	2R	21662995	21660967
FBgn0051464	3R	8292034	8291240
FBgn0266264	X	6090648	6089878
FBgn0038979	3R	22493746	22492953
FBgn0267062	X	21188759	21187979
FBgn0262891	3L	14537272	14536634
FBgn0034474	2R	19784043	19783484
FBgn0010258	3R	13656394	13654556
FBgn0263649	2L	14295394	14293275
FBgn0039228	3R	24808677	24807621
FBgn0262392	2L	3767688	3767621
FBgn0035988	3L	9417388	9415755
FBgn0030756	X	16540852	16539153
FBgn0083974	3R	19635879	19634949
FBgn0082974	3R	28603522	28603371
FBgn0031936	2L	7722823	7719847
FBgn0038685	3R	19177986	19177000
FBgn0029123	2L	8829670	8825645
FBgn0032088	2L	9014149	9012188
FBgn0065057	X	21051734	21051686
FBgn0260776	3L	15720073	15717819
FBgn0029747	X	5182369	5180182
FBgn0038733	3R	19783145	19781246
FBgn0260447	X	7897987	7897250
FBgn0263512	X	5560183	5528927
FBgn0264471	3L	4703979	4703378
FBgn0265821	2L	7174790	7174368
FBgn0013767	3R	14315716	14314854
FBgn0001075	2L	4221796	4198404
FBgn0266806	2R	22656496	22655635
FBgn0051867	2L	11145417	11144579
FBgn0029977	X	7920131	7918517
FBgn0264709	3L	21684951	21684000
FBgn0267628	3L	22424909	22424469
FBgn0034468	2R	19698508	19697723
FBgn0004841	3R	10751228	10737592
FBgn0039761	3R	30254097	30253182
FBgn0085310	3R	17613404	17612887
FBgn0040651	X	20414199	20413652
FBgn0033289	2R	8411767	8396397
FBgn0000459	X	16216750	16210598
FBgn0264726	3L	12028153	12027801
FBgn0264869	2L	851163	850702
FBgn0265085	2L	15208768	15207850
FBgn0265861	2R	20525751	20525395
FBgn0265308	2R	8651496	8650697
FBgn0031697	2L	5314895	5311311
FBgn0053092	3R	21880696	21877936
FBgn0085494	211000022278449	1635	528
FBgn0029809	X	5790919	5789487
FBgn0265066	3R	14508987	14496378
FBgn0265895	3L	20624491	20623851
FBgn0265267	X	17213977	17212307
FBgn0033124	2R	7008622	7006442
FBgn0264994	2L	11737541	11736402
FBgn0034660	2R	21791580	21789623
FBgn0052690	X	10205289	10204400
FBgn0083037	2L	20418804	20418670
FBgn0267954	2R	18816452	18815654
FBgn0262984	3L	7476247	7475570
FBgn0035776	3L	7387914	7385648
FBgn0050037	2R	11980538	11979094
FBgn0032593	2L	16676701	16663454
FBgn0038693	3R	19246130	19230764
FBgn0267239	3R	13444076	13443070
FBgn0037183	3L	22722091	22721230
FBgn0267284	2L	4240820	4240014
FBgn0043025	3L	17764158	17754936
FBgn0263380	3L	14977631	14976626
FBgn0037172	3L	22607126	22606369
FBgn0033667	2R	11912779	11904323
FBgn0266038	2L	21959111	21958463
FBgn0063380	2R	17702002	17701936
FBgn0032749	2L	19063132	19059129
FBgn0030237	X	10842995	10842205
FBgn0259965	2L	15202092	15201613
FBgn0020639	3L	6136791	6136215
FBgn0035557	3L	4539270	4533170
FBgn0262581	3L	14672437	14671935
FBgn0030981	X	19082566	19081665
FBgn0267088	X	7120741	7120374
FBgn0050489	2R	11121884	11117225
FBgn0267481	3L	5768704	5767321
FBgn0038134	3R	13293198	13292052
FBgn0030148	X	9662903	9659095
FBgn0029539	X	895200	894482
FBgn0014850	3L	15661015	15660549
FBgn0265722	3L	4168846	4168239
FBgn0263257	X	15441252	15386038
FBgn0037464	3R	7064370	7062175
FBgn0036436	3L	14678147	14674538
FBgn0032709	2L	18740807	18740358
FBgn0038225	3R	14381699	14380663
FBgn0026411	X	8805804	8756539
FBgn0264392	2L	16217044	16216239
FBgn0040260	2L	16801584	16799025
FBgn0086672	2R	9095832	9095685
FBgn0037069	3L	21301171	21300580
FBgn0266152	2L	14762691	14761972
FBgn0263472	2R	13557850	13557700
FBgn0267035	X	2175855	2173480
FBgn0013467	2R	15190292	15155437
FBgn0264336	2R	23477078	23476577
FBgn0267099	X	9120918	9120717
FBgn0030001	X	8135713	8121280
FBgn0264380	X	6593069	6592533
FBgn0051051	3R	28520515	28519548
FBgn0036082	3L	10414774	10412818
FBgn0264299	2R	24126630	24123167
FBgn0266821	2L	12317313	12316158
FBgn0267762	3R	24319782	24318816
FBgn0263082	2L	9349963	9349546
FBgn0083965	3R	26191205	26190234
FBgn0037962	3R	11893297	11892306
FBgn0002535	2R	8438495	8437647
FBgn0039161	3R	24184144	24172628
FBgn0051068	3R	27236360	27233698
FBgn0085217	2R	15428023	15427091
FBgn0051858	2L	12497333	12496616
FBgn0054038	2R	25169855	25167659
FBgn0267228	X	5899989	5882480
FBgn0037562	3R	8288613	8287876
FBgn0001263	2R	22858794	22855688
FBgn0000015	3R	16972236	16927212
FBgn0265299	2R	7992567	7992196
FBgn0266948	3L	14239440	14238607
FBgn0267617	3L	21637314	21636643
FBgn0036520	3L	15612828	15610631
FBgn0267689	2L	7765915	7754174
FBgn0267531	3L	8893800	8891556
FBgn0036351	3L	13381346	13380359
FBgn0050052	2R	12690955	12690059
FBgn0026384	2R	23441065	23439868
FBgn0034560	2R	20910801	20909704
FBgn0265585	2L	17607260	17606465
FBgn0085831	Y	3024385	3024149
FBgn0250904	X	5616370	5614554
FBgn0032894	2L	20850987	20849300
FBgn0085200	2L	18379909	18378591
FBgn0036203	3L	11772157	11767299
FBgn0039309	3R	25273267	25270209
FBgn0035571	3L	4753738	4752393
FBgn0053516	2L	2109878	2058790
FBgn0053914	2R	7039050	7036768
FBgn0040503	2R	11415462	11414510
FBgn0267803	3R	7541279	7537842
FBgn0085206	2L	4435057	4433908
FBgn0026169	2R	24176367	24176228
FBgn0266218	2L	6619446	6619080
FBgn0040941	X	10219139	10217913
FBgn0033439	2R	9707580	9706267
FBgn0266348	X	22797682	22657324
FBgn0038487	3R	17142404	17141208
FBgn0031367	2L	1832565	1831627
FBgn0261631	3L	6234056	6233491
FBgn0041246	2L	11115823	11114014
FBgn0035216	3L	1413089	1411057
FBgn0267770	3R	25658274	25657393
FBgn0004622	3R	29969447	29950796
FBgn0265887	3L	19561190	19560820
FBgn0266248	3R	14377344	14375399
FBgn0262839	3R	19354884	19354051
FBgn0082988	3R	5598566	5598423
FBgn0086368	X	788215	784746
FBgn0261267	2R	8737790	8737370
FBgn0035780	3L	7401671	7400070
FBgn0265253	3R	24913685	24912995
FBgn0265045	2R	15989498	15946933
FBgn0036320	3L	12862920	12861717
FBgn0011596	3R	23204034	23201644
FBgn0033296	2R	8471663	8468646
FBgn0015524	2R	20903414	20883625
FBgn0050363	2R	8365345	8363272
FBgn0034710	2R	22205593	22203694
FBgn0265373	2R	12056547	12052944
FBgn0267930	X	16191631	16191134
FBgn0040795	3L	16327893	16327258
FBgn0030538	X	14172624	14171487
FBgn0002856	2L	5892862	5892298
FBgn0029642	X	2935966	2935127
FBgn0031103	X	20376522	20375764
FBgn0261526	3L	4508433	4501652
FBgn0047000	3L	6220949	6220578
FBgn0032125	2L	9543658	9542878
FBgn0031299	2L	1102504	1083091
FBgn0031064	X	19730199	19718923
FBgn0038095	3R	12965923	12963791
FBgn0264792	3R	29459278	29458779
FBgn0038865	3R	21161092	21159238
FBgn0027544	3R	30422971	30418767
FBgn0023091	2L	21342155	21331756
FBgn0266326	2L	8403924	8403447
FBgn0035171	3L	871701	865396
FBgn0051030	3R	30166419	30164692
FBgn0051415	3R	9744662	9743517
FBgn0000659	3R	28585264	28580976
FBgn0003372	2L	4941423	4937409
FBgn0262816	2R	16385765	16380516
FBgn0033541	2R	10649830	10648888
FBgn0051973	2L	65404	25402
FBgn0031602	2L	4441282	4403992
FBgn0267638	3L	17696967	17696391
FBgn0037389	3R	5849688	5848876
FBgn0264864	2L	2084419	2083362
FBgn0267318	3L	16177256	16176810
FBgn0063374	2R	17701764	17701689
FBgn0085427	2L	8933594	8898786
FBgn0261583	3R	31708340	31707870
FBgn0033721	2R	12375678	12375286
FBgn0267172	X	21373553	21372593
FBgn0034206	2R	17246277	17245769
FBgn0002863	3R	24229279	24228975
FBgn0266137	3R	29659984	29630304
FBgn0033579	2R	11172206	11139304
FBgn0250831	3R	25806961	25806445
FBgn0040972	2L	13143622	13143214
FBgn0052238	3L	4650305	4648276
FBgn0263405	3R	19289296	19288357
FBgn0040764	2R	11155293	11154896
FBgn0264445	X	152279	151691
FBgn0040362	X	1181551	1180165
FBgn0004228	3L	15519592	15517424
FBgn0263622	3R	25792384	25791642
FBgn0030313	X	11573640	11572707
FBgn0085264	2R	13212237	13209809
FBgn0263843	2L	3770454	3769926
FBgn0035480	3L	3952550	3951193
FBgn0267098	X	9070087	9069741
FBgn0050045	2R	12377378	12376626
FBgn0040256	3R	11128328	11126597
FBgn0039789	3R	30587302	30584020
FBgn0085819	X	23262666	23261772
FBgn0030544	X	14192018	14191220
FBgn0286979	3L	11096245	11093371
FBgn0030244	X	10870705	10869284
FBgn0266874	2L	22033798	22032625
FBgn0032369	2L	11648839	11644619
FBgn0001325	2R	25231394	25226611
FBgn0052633	X	13563359	13561671
FBgn0035856	3L	8203345	8202792
FBgn0004512	2R	12946347	12940323
FBgn0037996	3R	12210360	12208159
FBgn0033158	2R	7313495	7311395
FBgn0038814	3R	20616901	20611251
FBgn0263505	X	2751416	2750919
FBgn0265349	2L	11837486	11837243
FBgn0050062	2R	13446309	13445700
FBgn0266003	2L	6359994	6358345
FBgn0050432	2R	6198266	6197387
FBgn0264715	2R	21763994	21762995
FBgn0037122	3L	21730454	21729675
FBgn0262888	2R	21608477	21607687
FBgn0264940	X	22766663	22764525
FBgn0032072	2L	8867686	8866767
FBgn0264342	2L	4647920	4647051
FBgn0058053	3L	24011363	24009931
FBgn0038732	3R	19780727	19778750
FBgn0040358	X	1203157	1199546
FBgn0261531	2L	18007842	18007360
FBgn0267169	X	18311926	18311395
FBgn0267469	3L	3138012	3137599
FBgn0002578	3R	26016487	26014721
FBgn0016650	3R	17733207	17725777
FBgn0051606	2L	8148356	8147611
FBgn0037750	3R	9774419	9771795
FBgn0034485	2R	20239200	20236235
FBgn0259216	4	265574	254997
FBgn0035144	3L	589274	582824
FBgn0030290	X	11348865	11348120
FBgn0038565	3R	18025378	18023707
FBgn0023179	3R	26714159	26697697
FBgn0035625	3L	5652094	5630983
FBgn0013276	3R	11960909	11958535
FBgn0288433	2R	14465881	14435899
FBgn0250841	2L	2269140	2268106
FBgn0053286	3L	20974700	20970812
FBgn0038674	3R	19026203	19025099
FBgn0001235	3R	10639568	10507561
FBgn0034659	2R	21774876	21773295
FBgn0045443	3R	10402966	10401032
FBgn0027788	2R	7998278	7995438
FBgn0032649	2L	17532234	17529311
FBgn0264857	3R	16923231	16831116
FBgn0039796	3R	30695498	30693572
FBgn0002306	3R	7183702	7162808
FBgn0051901	2L	8355172	8352187
FBgn0034397	2R	18833241	18830331
FBgn0051358	3R	12031757	12027736
FBgn0263220	X	10263485	10233347
FBgn0037046	3L	21034203	21033554
FBgn0261927	X	5697660	5697123
FBgn0267495	X	10048156	10044909
FBgn0031108	X	20413581	20412341
FBgn0262480	2R	18864558	18863896
FBgn0003255	2L	14001248	13982743
FBgn0036552	3L	15980004	15978524
FBgn0030261	X	11068379	11066552
FBgn0038124	3R	13189568	13188519
FBgn0051803	2L	17412633	17411649
FBgn0041181	2L	7710690	7702805
FBgn0035103	3L	178963	176306
FBgn0266740	3R	16994041	16992778
FBgn0284418	3R	11307886	11307669
FBgn0263389	3R	9653228	9652659
FBgn0051010	3R	30706121	30704762
FBgn0030940	X	18617589	18606610
FBgn0030774	X	16701972	16700446
FBgn0050424	2R	24967298	24965275
FBgn0030207	X	10478493	10477260
FBgn0037500	3R	7362123	7361368
FBgn0262788	3L	8888633	8888145
FBgn0028532	2L	13850329	13849400
FBgn0267575	3R	6811246	6810819
FBgn0063298	3R	9024018	9022057
FBgn0039703	3R	29817764	29816738
FBgn0032094	2L	9077988	9077121
FBgn0259896	2L	13976769	13973158
FBgn0265906	2L	18310606	18310124
FBgn0266307	2L	13289021	13288302
FBgn0027608	3R	5781076	5758680
FBgn0038188	3R	13943460	13942238
FBgn0034459	2R	19596866	19593790
FBgn0267136	3R	10490216	10488323
FBgn0032772	2L	19383093	19380930
FBgn0003683	3L	18593771	18592303
FBgn0038630	3R	18600097	18598691
FBgn0264840	3R	20879384	20878405
FBgn0038386	3R	15933734	15932700
FBgn0038008	3R	12256592	12254187
FBgn0266891	2L	10639592	10638562
FBgn0053461	2R	15696478	15695386
FBgn0265176	2R	15295088	15294595
FBgn0031430	2L	2518037	2517102
FBgn0035741	3L	7128118	7125905
FBgn0261582	2L	14008820	14008101
FBgn0265812	2L	15822942	15822296
FBgn0031045	X	19626601	19625705
FBgn0028880	2L	15552029	15550372
FBgn0052811	X	1298387	1297984
FBgn0262387	3L	8571898	8571799
FBgn0261807	2R	19635941	19635279
FBgn0265738	3L	10789876	10789334
FBgn0034740	2R	22653595	22650556
FBgn0032260	2L	10491454	10489900
FBgn0264606	3L	2711690	2655415
FBgn0265421	3R	7285595	7285230
FBgn0040096	2L	11002738	11002072
FBgn0085812	3R	4138652	4137894
FBgn0032039	2L	8397886	8396649
